01001;Naissances;Naissances entre 1999 et 2008;1999;2008;87
01002;Naissances;Naissances entre 1999 et 2008;1999;2008;32
01004;Naissances;Naissances entre 1999 et 2008;1999;2008;1542
01005;Naissances;Naissances entre 1999 et 2008;1999;2008;159
01006;Naissances;Naissances entre 1999 et 2008;1999;2008;7
01007;Naissances;Naissances entre 1999 et 2008;1999;2008;253
01008;Naissances;Naissances entre 1999 et 2008;1999;2008;59
01009;Naissances;Naissances entre 1999 et 2008;1999;2008;29
01010;Naissances;Naissances entre 1999 et 2008;1999;2008;100
01011;Naissances;Naissances entre 1999 et 2008;1999;2008;42
01012;Naissances;Naissances entre 1999 et 2008;1999;2008;22
01013;Naissances;Naissances entre 1999 et 2008;1999;2008;16
01014;Naissances;Naissances entre 1999 et 2008;1999;2008;395
01015;Naissances;Naissances entre 1999 et 2008;1999;2008;49
01016;Naissances;Naissances entre 1999 et 2008;1999;2008;36
01017;Naissances;Naissances entre 1999 et 2008;1999;2008;44
01019;Naissances;Naissances entre 1999 et 2008;1999;2008;0
01021;Naissances;Naissances entre 1999 et 2008;1999;2008;118
01022;Naissances;Naissances entre 1999 et 2008;1999;2008;92
01023;Naissances;Naissances entre 1999 et 2008;1999;2008;18
01024;Naissances;Naissances entre 1999 et 2008;1999;2008;258
01025;Naissances;Naissances entre 1999 et 2008;1999;2008;401
01026;Naissances;Naissances entre 1999 et 2008;1999;2008;65
01027;Naissances;Naissances entre 1999 et 2008;1999;2008;183
01028;Naissances;Naissances entre 1999 et 2008;1999;2008;88
01029;Naissances;Naissances entre 1999 et 2008;1999;2008;43
01030;Naissances;Naissances entre 1999 et 2008;1999;2008;97
01031;Naissances;Naissances entre 1999 et 2008;1999;2008;444
01032;Naissances;Naissances entre 1999 et 2008;1999;2008;457
01033;Naissances;Naissances entre 1999 et 2008;1999;2008;1847
01034;Naissances;Naissances entre 1999 et 2008;1999;2008;971
01035;Naissances;Naissances entre 1999 et 2008;1999;2008;33
01036;Naissances;Naissances entre 1999 et 2008;1999;2008;93
01037;Naissances;Naissances entre 1999 et 2008;1999;2008;17
01038;Naissances;Naissances entre 1999 et 2008;1999;2008;69
01040;Naissances;Naissances entre 1999 et 2008;1999;2008;39
01041;Naissances;Naissances entre 1999 et 2008;1999;2008;86
01042;Naissances;Naissances entre 1999 et 2008;1999;2008;20
01043;Naissances;Naissances entre 1999 et 2008;1999;2008;363
01044;Naissances;Naissances entre 1999 et 2008;1999;2008;44
01045;Naissances;Naissances entre 1999 et 2008;1999;2008;32
01046;Naissances;Naissances entre 1999 et 2008;1999;2008;70
01047;Naissances;Naissances entre 1999 et 2008;1999;2008;111
01049;Naissances;Naissances entre 1999 et 2008;1999;2008;282
01050;Naissances;Naissances entre 1999 et 2008;1999;2008;20
01051;Naissances;Naissances entre 1999 et 2008;1999;2008;5
01052;Naissances;Naissances entre 1999 et 2008;1999;2008;16
01053;Naissances;Naissances entre 1999 et 2008;1999;2008;4910
01054;Naissances;Naissances entre 1999 et 2008;1999;2008;109
01056;Naissances;Naissances entre 1999 et 2008;1999;2008;35
01057;Naissances;Naissances entre 1999 et 2008;1999;2008;63
01058;Naissances;Naissances entre 1999 et 2008;1999;2008;91
01060;Naissances;Naissances entre 1999 et 2008;1999;2008;54
01061;Naissances;Naissances entre 1999 et 2008;1999;2008;86
01062;Naissances;Naissances entre 1999 et 2008;1999;2008;58
01063;Naissances;Naissances entre 1999 et 2008;1999;2008;42
01064;Naissances;Naissances entre 1999 et 2008;1999;2008;98
01065;Naissances;Naissances entre 1999 et 2008;1999;2008;154
01066;Naissances;Naissances entre 1999 et 2008;1999;2008;1
01067;Naissances;Naissances entre 1999 et 2008;1999;2008;36
01068;Naissances;Naissances entre 1999 et 2008;1999;2008;98
01069;Naissances;Naissances entre 1999 et 2008;1999;2008;183
01071;Naissances;Naissances entre 1999 et 2008;1999;2008;236
01072;Naissances;Naissances entre 1999 et 2008;1999;2008;251
01073;Naissances;Naissances entre 1999 et 2008;1999;2008;79
01074;Naissances;Naissances entre 1999 et 2008;1999;2008;257
01075;Naissances;Naissances entre 1999 et 2008;1999;2008;140
01076;Naissances;Naissances entre 1999 et 2008;1999;2008;11
01077;Naissances;Naissances entre 1999 et 2008;1999;2008;16
01078;Naissances;Naissances entre 1999 et 2008;1999;2008;56
01079;Naissances;Naissances entre 1999 et 2008;1999;2008;67
01080;Naissances;Naissances entre 1999 et 2008;1999;2008;63
01081;Naissances;Naissances entre 1999 et 2008;1999;2008;71
01082;Naissances;Naissances entre 1999 et 2008;1999;2008;52
01083;Naissances;Naissances entre 1999 et 2008;1999;2008;92
01084;Naissances;Naissances entre 1999 et 2008;1999;2008;101
01085;Naissances;Naissances entre 1999 et 2008;1999;2008;32
01087;Naissances;Naissances entre 1999 et 2008;1999;2008;33
01088;Naissances;Naissances entre 1999 et 2008;1999;2008;116
01089;Naissances;Naissances entre 1999 et 2008;1999;2008;199
01090;Naissances;Naissances entre 1999 et 2008;1999;2008;28
01092;Naissances;Naissances entre 1999 et 2008;1999;2008;132
01093;Naissances;Naissances entre 1999 et 2008;1999;2008;478
01094;Naissances;Naissances entre 1999 et 2008;1999;2008;70
01095;Naissances;Naissances entre 1999 et 2008;1999;2008;95
01096;Naissances;Naissances entre 1999 et 2008;1999;2008;79
01098;Naissances;Naissances entre 1999 et 2008;1999;2008;62
01099;Naissances;Naissances entre 1999 et 2008;1999;2008;138
01100;Naissances;Naissances entre 1999 et 2008;1999;2008;4
01101;Naissances;Naissances entre 1999 et 2008;1999;2008;16
01102;Naissances;Naissances entre 1999 et 2008;1999;2008;102
01103;Naissances;Naissances entre 1999 et 2008;1999;2008;78
01104;Naissances;Naissances entre 1999 et 2008;1999;2008;39
01105;Naissances;Naissances entre 1999 et 2008;1999;2008;133
01106;Naissances;Naissances entre 1999 et 2008;1999;2008;13
01107;Naissances;Naissances entre 1999 et 2008;1999;2008;15
01108;Naissances;Naissances entre 1999 et 2008;1999;2008;117
01109;Naissances;Naissances entre 1999 et 2008;1999;2008;126
01110;Naissances;Naissances entre 1999 et 2008;1999;2008;15
01111;Naissances;Naissances entre 1999 et 2008;1999;2008;12
