01001;Naissances;Naissances entre 2013 et 2019;2013;2019;54
01002;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01004;Naissances;Naissances entre 2013 et 2019;2013;2019;1321
01005;Naissances;Naissances entre 2013 et 2019;2013;2019;111
01006;Naissances;Naissances entre 2013 et 2019;2013;2019;7
01007;Naissances;Naissances entre 2013 et 2019;2013;2019;191
01008;Naissances;Naissances entre 2013 et 2019;2013;2019;53
01009;Naissances;Naissances entre 2013 et 2019;2013;2019;9
01010;Naissances;Naissances entre 2013 et 2019;2013;2019;71
01011;Naissances;Naissances entre 2013 et 2019;2013;2019;28
01012;Naissances;Naissances entre 2013 et 2019;2013;2019;18
01013;Naissances;Naissances entre 2013 et 2019;2013;2019;10
01014;Naissances;Naissances entre 2013 et 2019;2013;2019;189
01015;Naissances;Naissances entre 2013 et 2019;2013;2019;32
01016;Naissances;Naissances entre 2013 et 2019;2013;2019;33
01017;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01019;Naissances;Naissances entre 2013 et 2019;2013;2019;2
01021;Naissances;Naissances entre 2013 et 2019;2013;2019;94
01022;Naissances;Naissances entre 2013 et 2019;2013;2019;49
01023;Naissances;Naissances entre 2013 et 2019;2013;2019;9
01024;Naissances;Naissances entre 2013 et 2019;2013;2019;227
01025;Naissances;Naissances entre 2013 et 2019;2013;2019;297
01026;Naissances;Naissances entre 2013 et 2019;2013;2019;63
01027;Naissances;Naissances entre 2013 et 2019;2013;2019;174
01028;Naissances;Naissances entre 2013 et 2019;2013;2019;45
01029;Naissances;Naissances entre 2013 et 2019;2013;2019;30
01030;Naissances;Naissances entre 2013 et 2019;2013;2019;62
01031;Naissances;Naissances entre 2013 et 2019;2013;2019;277
01032;Naissances;Naissances entre 2013 et 2019;2013;2019;314
01033;Naissances;Naissances entre 2013 et 2019;2013;2019;1350
01034;Naissances;Naissances entre 2013 et 2019;2013;2019;621
01035;Naissances;Naissances entre 2013 et 2019;2013;2019;19
01036;Naissances;Naissances entre 2013 et 2019;2013;2019;56
01037;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01038;Naissances;Naissances entre 2013 et 2019;2013;2019;40
01040;Naissances;Naissances entre 2013 et 2019;2013;2019;36
01041;Naissances;Naissances entre 2013 et 2019;2013;2019;63
01042;Naissances;Naissances entre 2013 et 2019;2013;2019;13
01043;Naissances;Naissances entre 2013 et 2019;2013;2019;228
01044;Naissances;Naissances entre 2013 et 2019;2013;2019;33
01045;Naissances;Naissances entre 2013 et 2019;2013;2019;27
01046;Naissances;Naissances entre 2013 et 2019;2013;2019;59
01047;Naissances;Naissances entre 2013 et 2019;2013;2019;77
01049;Naissances;Naissances entre 2013 et 2019;2013;2019;217
01050;Naissances;Naissances entre 2013 et 2019;2013;2019;26
01051;Naissances;Naissances entre 2013 et 2019;2013;2019;10
01052;Naissances;Naissances entre 2013 et 2019;2013;2019;13
01053;Naissances;Naissances entre 2013 et 2019;2013;2019;3082
01054;Naissances;Naissances entre 2013 et 2019;2013;2019;105
01056;Naissances;Naissances entre 2013 et 2019;2013;2019;25
01057;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01058;Naissances;Naissances entre 2013 et 2019;2013;2019;50
01060;Naissances;Naissances entre 2013 et 2019;2013;2019;32
01061;Naissances;Naissances entre 2013 et 2019;2013;2019;65
01062;Naissances;Naissances entre 2013 et 2019;2013;2019;64
01063;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01064;Naissances;Naissances entre 2013 et 2019;2013;2019;65
01065;Naissances;Naissances entre 2013 et 2019;2013;2019;120
01066;Naissances;Naissances entre 2013 et 2019;2013;2019;5
01067;Naissances;Naissances entre 2013 et 2019;2013;2019;16
01068;Naissances;Naissances entre 2013 et 2019;2013;2019;48
01069;Naissances;Naissances entre 2013 et 2019;2013;2019;98
01071;Naissances;Naissances entre 2013 et 2019;2013;2019;334
01072;Naissances;Naissances entre 2013 et 2019;2013;2019;182
01073;Naissances;Naissances entre 2013 et 2019;2013;2019;43
01074;Naissances;Naissances entre 2013 et 2019;2013;2019;181
01075;Naissances;Naissances entre 2013 et 2019;2013;2019;103
01076;Naissances;Naissances entre 2013 et 2019;2013;2019;7
01077;Naissances;Naissances entre 2013 et 2019;2013;2019;18
01078;Naissances;Naissances entre 2013 et 2019;2013;2019;80
01079;Naissances;Naissances entre 2013 et 2019;2013;2019;33
01080;Naissances;Naissances entre 2013 et 2019;2013;2019;30
01081;Naissances;Naissances entre 2013 et 2019;2013;2019;46
01082;Naissances;Naissances entre 2013 et 2019;2013;2019;41
01083;Naissances;Naissances entre 2013 et 2019;2013;2019;63
01084;Naissances;Naissances entre 2013 et 2019;2013;2019;80
01085;Naissances;Naissances entre 2013 et 2019;2013;2019;22
01087;Naissances;Naissances entre 2013 et 2019;2013;2019;16
01088;Naissances;Naissances entre 2013 et 2019;2013;2019;53
01089;Naissances;Naissances entre 2013 et 2019;2013;2019;184
01090;Naissances;Naissances entre 2013 et 2019;2013;2019;16
01092;Naissances;Naissances entre 2013 et 2019;2013;2019;115
01093;Naissances;Naissances entre 2013 et 2019;2013;2019;250
01094;Naissances;Naissances entre 2013 et 2019;2013;2019;39
01095;Naissances;Naissances entre 2013 et 2019;2013;2019;50
01096;Naissances;Naissances entre 2013 et 2019;2013;2019;74
01098;Naissances;Naissances entre 2013 et 2019;2013;2019;78
01099;Naissances;Naissances entre 2013 et 2019;2013;2019;92
01100;Naissances;Naissances entre 2013 et 2019;2013;2019;4
01101;Naissances;Naissances entre 2013 et 2019;2013;2019;16
01102;Naissances;Naissances entre 2013 et 2019;2013;2019;62
01103;Naissances;Naissances entre 2013 et 2019;2013;2019;108
01104;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01105;Naissances;Naissances entre 2013 et 2019;2013;2019;120
01106;Naissances;Naissances entre 2013 et 2019;2013;2019;8
01107;Naissances;Naissances entre 2013 et 2019;2013;2019;8
01108;Naissances;Naissances entre 2013 et 2019;2013;2019;63
01109;Naissances;Naissances entre 2013 et 2019;2013;2019;148
01110;Naissances;Naissances entre 2013 et 2019;2013;2019;13
01111;Naissances;Naissances entre 2013 et 2019;2013;2019;13
01112;Naissances;Naissances entre 2013 et 2019;2013;2019;35
01113;Naissances;Naissances entre 2013 et 2019;2013;2019;61
01114;Naissances;Naissances entre 2013 et 2019;2013;2019;43
01115;Naissances;Naissances entre 2013 et 2019;2013;2019;111
01116;Naissances;Naissances entre 2013 et 2019;2013;2019;24
01117;Naissances;Naissances entre 2013 et 2019;2013;2019;10
01118;Naissances;Naissances entre 2013 et 2019;2013;2019;68
01121;Naissances;Naissances entre 2013 et 2019;2013;2019;6
01123;Naissances;Naissances entre 2013 et 2019;2013;2019;62
01124;Naissances;Naissances entre 2013 et 2019;2013;2019;44
01125;Naissances;Naissances entre 2013 et 2019;2013;2019;38
01127;Naissances;Naissances entre 2013 et 2019;2013;2019;30
01128;Naissances;Naissances entre 2013 et 2019;2013;2019;20
01129;Naissances;Naissances entre 2013 et 2019;2013;2019;23
01130;Naissances;Naissances entre 2013 et 2019;2013;2019;174
01133;Naissances;Naissances entre 2013 et 2019;2013;2019;25
01134;Naissances;Naissances entre 2013 et 2019;2013;2019;96
01135;Naissances;Naissances entre 2013 et 2019;2013;2019;94
01136;Naissances;Naissances entre 2013 et 2019;2013;2019;52
01138;Naissances;Naissances entre 2013 et 2019;2013;2019;262
01139;Naissances;Naissances entre 2013 et 2019;2013;2019;32
01140;Naissances;Naissances entre 2013 et 2019;2013;2019;43
01141;Naissances;Naissances entre 2013 et 2019;2013;2019;18
01142;Naissances;Naissances entre 2013 et 2019;2013;2019;406
01143;Naissances;Naissances entre 2013 et 2019;2013;2019;513
01145;Naissances;Naissances entre 2013 et 2019;2013;2019;68
01146;Naissances;Naissances entre 2013 et 2019;2013;2019;21
01147;Naissances;Naissances entre 2013 et 2019;2013;2019;32
01148;Naissances;Naissances entre 2013 et 2019;2013;2019;111
01149;Naissances;Naissances entre 2013 et 2019;2013;2019;60
01150;Naissances;Naissances entre 2013 et 2019;2013;2019;16
01151;Naissances;Naissances entre 2013 et 2019;2013;2019;65
01152;Naissances;Naissances entre 2013 et 2019;2013;2019;44
01153;Naissances;Naissances entre 2013 et 2019;2013;2019;95
01155;Naissances;Naissances entre 2013 et 2019;2013;2019;9
01156;Naissances;Naissances entre 2013 et 2019;2013;2019;49
01157;Naissances;Naissances entre 2013 et 2019;2013;2019;119
01158;Naissances;Naissances entre 2013 et 2019;2013;2019;49
01159;Naissances;Naissances entre 2013 et 2019;2013;2019;241
01160;Naissances;Naissances entre 2013 et 2019;2013;2019;574
01162;Naissances;Naissances entre 2013 et 2019;2013;2019;4
01163;Naissances;Naissances entre 2013 et 2019;2013;2019;118
01165;Naissances;Naissances entre 2013 et 2019;2013;2019;99
01166;Naissances;Naissances entre 2013 et 2019;2013;2019;157
01167;Naissances;Naissances entre 2013 et 2019;2013;2019;36
01169;Naissances;Naissances entre 2013 et 2019;2013;2019;37
01170;Naissances;Naissances entre 2013 et 2019;2013;2019;68
01171;Naissances;Naissances entre 2013 et 2019;2013;2019;43
01173;Naissances;Naissances entre 2013 et 2019;2013;2019;1103
01174;Naissances;Naissances entre 2013 et 2019;2013;2019;9
