01001;Naissances;Naissances entre 1968 et 1975;1968;1975;37
01002;Naissances;Naissances entre 1968 et 1975;1968;1975;5
01004;Naissances;Naissances entre 1968 et 1975;1968;1975;1220
01005;Naissances;Naissances entre 1968 et 1975;1968;1975;99
01006;Naissances;Naissances entre 1968 et 1975;1968;1975;5
01007;Naissances;Naissances entre 1968 et 1975;1968;1975;128
01008;Naissances;Naissances entre 1968 et 1975;1968;1975;27
01009;Naissances;Naissances entre 1968 et 1975;1968;1975;10
01010;Naissances;Naissances entre 1968 et 1975;1968;1975;48
01011;Naissances;Naissances entre 1968 et 1975;1968;1975;40
01012;Naissances;Naissances entre 1968 et 1975;1968;1975;11
01013;Naissances;Naissances entre 1968 et 1975;1968;1975;9
01014;Naissances;Naissances entre 1968 et 1975;1968;1975;156
01015;Naissances;Naissances entre 1968 et 1975;1968;1975;28
01016;Naissances;Naissances entre 1968 et 1975;1968;1975;24
01017;Naissances;Naissances entre 1968 et 1975;1968;1975;36
01019;Naissances;Naissances entre 1968 et 1975;1968;1975;2
01021;Naissances;Naissances entre 1968 et 1975;1968;1975;40
01022;Naissances;Naissances entre 1968 et 1975;1968;1975;79
01023;Naissances;Naissances entre 1968 et 1975;1968;1975;15
01024;Naissances;Naissances entre 1968 et 1975;1968;1975;125
01025;Naissances;Naissances entre 1968 et 1975;1968;1975;175
01026;Naissances;Naissances entre 1968 et 1975;1968;1975;54
01027;Naissances;Naissances entre 1968 et 1975;1968;1975;172
01028;Naissances;Naissances entre 1968 et 1975;1968;1975;20
01029;Naissances;Naissances entre 1968 et 1975;1968;1975;48
01030;Naissances;Naissances entre 1968 et 1975;1968;1975;77
01031;Naissances;Naissances entre 1968 et 1975;1968;1975;114
01032;Naissances;Naissances entre 1968 et 1975;1968;1975;153
01033;Naissances;Naissances entre 1968 et 1975;1968;1975;1830
01034;Naissances;Naissances entre 1968 et 1975;1968;1975;1023
01035;Naissances;Naissances entre 1968 et 1975;1968;1975;12
01036;Naissances;Naissances entre 1968 et 1975;1968;1975;54
01037;Naissances;Naissances entre 1968 et 1975;1968;1975;17
01038;Naissances;Naissances entre 1968 et 1975;1968;1975;34
01040;Naissances;Naissances entre 1968 et 1975;1968;1975;12
01041;Naissances;Naissances entre 1968 et 1975;1968;1975;65
01042;Naissances;Naissances entre 1968 et 1975;1968;1975;6
01043;Naissances;Naissances entre 1968 et 1975;1968;1975;208
01044;Naissances;Naissances entre 1968 et 1975;1968;1975;27
01045;Naissances;Naissances entre 1968 et 1975;1968;1975;8
01046;Naissances;Naissances entre 1968 et 1975;1968;1975;73
01047;Naissances;Naissances entre 1968 et 1975;1968;1975;24
01049;Naissances;Naissances entre 1968 et 1975;1968;1975;174
01050;Naissances;Naissances entre 1968 et 1975;1968;1975;18
01051;Naissances;Naissances entre 1968 et 1975;1968;1975;10
01052;Naissances;Naissances entre 1968 et 1975;1968;1975;16
01053;Naissances;Naissances entre 1968 et 1975;1968;1975;5737
01054;Naissances;Naissances entre 1968 et 1975;1968;1975;53
01056;Naissances;Naissances entre 1968 et 1975;1968;1975;11
01057;Naissances;Naissances entre 1968 et 1975;1968;1975;30
01058;Naissances;Naissances entre 1968 et 1975;1968;1975;31
01060;Naissances;Naissances entre 1968 et 1975;1968;1975;33
01061;Naissances;Naissances entre 1968 et 1975;1968;1975;34
01062;Naissances;Naissances entre 1968 et 1975;1968;1975;25
01063;Naissances;Naissances entre 1968 et 1975;1968;1975;42
01064;Naissances;Naissances entre 1968 et 1975;1968;1975;35
01065;Naissances;Naissances entre 1968 et 1975;1968;1975;98
01066;Naissances;Naissances entre 1968 et 1975;1968;1975;0
01067;Naissances;Naissances entre 1968 et 1975;1968;1975;7
01068;Naissances;Naissances entre 1968 et 1975;1968;1975;58
01069;Naissances;Naissances entre 1968 et 1975;1968;1975;57
01071;Naissances;Naissances entre 1968 et 1975;1968;1975;60
01072;Naissances;Naissances entre 1968 et 1975;1968;1975;200
01073;Naissances;Naissances entre 1968 et 1975;1968;1975;47
01074;Naissances;Naissances entre 1968 et 1975;1968;1975;134
01075;Naissances;Naissances entre 1968 et 1975;1968;1975;30
01076;Naissances;Naissances entre 1968 et 1975;1968;1975;11
01077;Naissances;Naissances entre 1968 et 1975;1968;1975;7
01078;Naissances;Naissances entre 1968 et 1975;1968;1975;50
01079;Naissances;Naissances entre 1968 et 1975;1968;1975;65
01080;Naissances;Naissances entre 1968 et 1975;1968;1975;51
01081;Naissances;Naissances entre 1968 et 1975;1968;1975;38
01082;Naissances;Naissances entre 1968 et 1975;1968;1975;41
01083;Naissances;Naissances entre 1968 et 1975;1968;1975;39
01084;Naissances;Naissances entre 1968 et 1975;1968;1975;51
01085;Naissances;Naissances entre 1968 et 1975;1968;1975;31
01087;Naissances;Naissances entre 1968 et 1975;1968;1975;17
01088;Naissances;Naissances entre 1968 et 1975;1968;1975;11
01089;Naissances;Naissances entre 1968 et 1975;1968;1975;52
01090;Naissances;Naissances entre 1968 et 1975;1968;1975;17
01092;Naissances;Naissances entre 1968 et 1975;1968;1975;59
01093;Naissances;Naissances entre 1968 et 1975;1968;1975;384
01094;Naissances;Naissances entre 1968 et 1975;1968;1975;39
01095;Naissances;Naissances entre 1968 et 1975;1968;1975;29
01096;Naissances;Naissances entre 1968 et 1975;1968;1975;58
01098;Naissances;Naissances entre 1968 et 1975;1968;1975;74
01099;Naissances;Naissances entre 1968 et 1975;1968;1975;68
01100;Naissances;Naissances entre 1968 et 1975;1968;1975;10
01101;Naissances;Naissances entre 1968 et 1975;1968;1975;2
01102;Naissances;Naissances entre 1968 et 1975;1968;1975;51
01103;Naissances;Naissances entre 1968 et 1975;1968;1975;41
01104;Naissances;Naissances entre 1968 et 1975;1968;1975;25
01105;Naissances;Naissances entre 1968 et 1975;1968;1975;52
01106;Naissances;Naissances entre 1968 et 1975;1968;1975;9
01107;Naissances;Naissances entre 1968 et 1975;1968;1975;2
01108;Naissances;Naissances entre 1968 et 1975;1968;1975;113
01109;Naissances;Naissances entre 1968 et 1975;1968;1975;124
01110;Naissances;Naissances entre 1968 et 1975;1968;1975;4
01111;Naissances;Naissances entre 1968 et 1975;1968;1975;2
01112;Naissances;Naissances entre 1968 et 1975;1968;1975;17
01113;Naissances;Naissances entre 1968 et 1975;1968;1975;50
01114;Naissances;Naissances entre 1968 et 1975;1968;1975;20
01115;Naissances;Naissances entre 1968 et 1975;1968;1975;85
01116;Naissances;Naissances entre 1968 et 1975;1968;1975;14
01117;Naissances;Naissances entre 1968 et 1975;1968;1975;2
01118;Naissances;Naissances entre 1968 et 1975;1968;1975;47
01121;Naissances;Naissances entre 1968 et 1975;1968;1975;5
01123;Naissances;Naissances entre 1968 et 1975;1968;1975;71
01124;Naissances;Naissances entre 1968 et 1975;1968;1975;31
01125;Naissances;Naissances entre 1968 et 1975;1968;1975;32
01127;Naissances;Naissances entre 1968 et 1975;1968;1975;25
01128;Naissances;Naissances entre 1968 et 1975;1968;1975;14
01129;Naissances;Naissances entre 1968 et 1975;1968;1975;8
01130;Naissances;Naissances entre 1968 et 1975;1968;1975;102
