CODGEO;indicator;category;startyear;endyear;NAISD14
01230;Naissances;Naissances domiciliées en 2014;2014;;1
01231;Naissances;Naissances domiciliées en 2014;2014;;12
01232;Naissances;Naissances domiciliées en 2014;2014;;24
01233;Naissances;Naissances domiciliées en 2014;2014;;2
01234;Naissances;Naissances domiciliées en 2014;2014;;2
01235;Naissances;Naissances domiciliées en 2014;2014;;14
01236;Naissances;Naissances domiciliées en 2014;2014;;13
01237;Naissances;Naissances domiciliées en 2014;2014;;17
01238;Naissances;Naissances domiciliées en 2014;2014;;29
01239;Naissances;Naissances domiciliées en 2014;2014;;6
01240;Naissances;Naissances domiciliées en 2014;2014;;8
01241;Naissances;Naissances domiciliées en 2014;2014;;9
01242;Naissances;Naissances domiciliées en 2014;2014;;2
01243;Naissances;Naissances domiciliées en 2014;2014;;6
01244;Naissances;Naissances domiciliées en 2014;2014;;112
01245;Naissances;Naissances domiciliées en 2014;2014;;10
01246;Naissances;Naissances domiciliées en 2014;2014;;30
01247;Naissances;Naissances domiciliées en 2014;2014;;2
01248;Naissances;Naissances domiciliées en 2014;2014;;19
01249;Naissances;Naissances domiciliées en 2014;2014;;139
01250;Naissances;Naissances domiciliées en 2014;2014;;16
01252;Naissances;Naissances domiciliées en 2014;2014;;8
01254;Naissances;Naissances domiciliées en 2014;2014;;16
01255;Naissances;Naissances domiciliées en 2014;2014;;13
01257;Naissances;Naissances domiciliées en 2014;2014;;5
01258;Naissances;Naissances domiciliées en 2014;2014;;15
01259;Naissances;Naissances domiciliées en 2014;2014;;3
01260;Naissances;Naissances domiciliées en 2014;2014;;5
01261;Naissances;Naissances domiciliées en 2014;2014;;7
01262;Naissances;Naissances domiciliées en 2014;2014;;114
01263;Naissances;Naissances domiciliées en 2014;2014;;34
01264;Naissances;Naissances domiciliées en 2014;2014;;14
01265;Naissances;Naissances domiciliées en 2014;2014;;39
01266;Naissances;Naissances domiciliées en 2014;2014;;19
01267;Naissances;Naissances domiciliées en 2014;2014;;8
01268;Naissances;Naissances domiciliées en 2014;2014;;1
01269;Naissances;Naissances domiciliées en 2014;2014;;54
01272;Naissances;Naissances domiciliées en 2014;2014;;20
01273;Naissances;Naissances domiciliées en 2014;2014;;32
01274;Naissances;Naissances domiciliées en 2014;2014;;5
01275;Naissances;Naissances domiciliées en 2014;2014;;33
01276;Naissances;Naissances domiciliées en 2014;2014;;23
01277;Naissances;Naissances domiciliées en 2014;2014;;2
01279;Naissances;Naissances domiciliées en 2014;2014;;2
01280;Naissances;Naissances domiciliées en 2014;2014;;4
01281;Naissances;Naissances domiciliées en 2014;2014;;49
01282;Naissances;Naissances domiciliées en 2014;2014;;5
01283;Naissances;Naissances domiciliées en 2014;2014;;300
01284;Naissances;Naissances domiciliées en 2014;2014;;9
01285;Naissances;Naissances domiciliées en 2014;2014;;11
01286;Naissances;Naissances domiciliées en 2014;2014;;12
01288;Naissances;Naissances domiciliées en 2014;2014;;19
01289;Naissances;Naissances domiciliées en 2014;2014;;52
01290;Naissances;Naissances domiciliées en 2014;2014;;8
01291;Naissances;Naissances domiciliées en 2014;2014;;6
01293;Naissances;Naissances domiciliées en 2014;2014;;1
01294;Naissances;Naissances domiciliées en 2014;2014;;14
01295;Naissances;Naissances domiciliées en 2014;2014;;15
01296;Naissances;Naissances domiciliées en 2014;2014;;3
01297;Naissances;Naissances domiciliées en 2014;2014;;6
01298;Naissances;Naissances domiciliées en 2014;2014;;2
01299;Naissances;Naissances domiciliées en 2014;2014;;7
01301;Naissances;Naissances domiciliées en 2014;2014;;28
01302;Naissances;Naissances domiciliées en 2014;2014;;2
01303;Naissances;Naissances domiciliées en 2014;2014;;20
01304;Naissances;Naissances domiciliées en 2014;2014;;40
01305;Naissances;Naissances domiciliées en 2014;2014;;14
01306;Naissances;Naissances domiciliées en 2014;2014;;16
01307;Naissances;Naissances domiciliées en 2014;2014;;12
01308;Naissances;Naissances domiciliées en 2014;2014;;4
01309;Naissances;Naissances domiciliées en 2014;2014;;2
01310;Naissances;Naissances domiciliées en 2014;2014;;2
01311;Naissances;Naissances domiciliées en 2014;2014;;0
01313;Naissances;Naissances domiciliées en 2014;2014;;76
01314;Naissances;Naissances domiciliées en 2014;2014;;20
01317;Naissances;Naissances domiciliées en 2014;2014;;1
01318;Naissances;Naissances domiciliées en 2014;2014;;6
01319;Naissances;Naissances domiciliées en 2014;2014;;8
01320;Naissances;Naissances domiciliées en 2014;2014;;43
01321;Naissances;Naissances domiciliées en 2014;2014;;11
01322;Naissances;Naissances domiciliées en 2014;2014;;44
01323;Naissances;Naissances domiciliées en 2014;2014;;14
01325;Naissances;Naissances domiciliées en 2014;2014;;6
01328;Naissances;Naissances domiciliées en 2014;2014;;4
01329;Naissances;Naissances domiciliées en 2014;2014;;0
01330;Naissances;Naissances domiciliées en 2014;2014;;1
01331;Naissances;Naissances domiciliées en 2014;2014;;0
01332;Naissances;Naissances domiciliées en 2014;2014;;7
01333;Naissances;Naissances domiciliées en 2014;2014;;31
01334;Naissances;Naissances domiciliées en 2014;2014;;6
01335;Naissances;Naissances domiciliées en 2014;2014;;5
01336;Naissances;Naissances domiciliées en 2014;2014;;21
01337;Naissances;Naissances domiciliées en 2014;2014;;12
01338;Naissances;Naissances domiciliées en 2014;2014;;9
01339;Naissances;Naissances domiciliées en 2014;2014;;19
01342;Naissances;Naissances domiciliées en 2014;2014;;8
01343;Naissances;Naissances domiciliées en 2014;2014;;16
01344;Naissances;Naissances domiciliées en 2014;2014;;57
01345;Naissances;Naissances domiciliées en 2014;2014;;25
01346;Naissances;Naissances domiciliées en 2014;2014;;16
01347;Naissances;Naissances domiciliées en 2014;2014;;14
01348;Naissances;Naissances domiciliées en 2014;2014;;30
01349;Naissances;Naissances domiciliées en 2014;2014;;5
01350;Naissances;Naissances domiciliées en 2014;2014;;17
01351;Naissances;Naissances domiciliées en 2014;2014;;21
01352;Naissances;Naissances domiciliées en 2014;2014;;6
01353;Naissances;Naissances domiciliées en 2014;2014;;15
01354;Naissances;Naissances domiciliées en 2014;2014;;113
01355;Naissances;Naissances domiciliées en 2014;2014;;6
01356;Naissances;Naissances domiciliées en 2014;2014;;1
01357;Naissances;Naissances domiciliées en 2014;2014;;6
01358;Naissances;Naissances domiciliées en 2014;2014;;4
01359;Naissances;Naissances domiciliées en 2014;2014;;0
01360;Naissances;Naissances domiciliées en 2014;2014;;13
01361;Naissances;Naissances domiciliées en 2014;2014;;9
01362;Naissances;Naissances domiciliées en 2014;2014;;11
01363;Naissances;Naissances domiciliées en 2014;2014;;20
01364;Naissances;Naissances domiciliées en 2014;2014;;13
01365;Naissances;Naissances domiciliées en 2014;2014;;15
01366;Naissances;Naissances domiciliées en 2014;2014;;15
01367;Naissances;Naissances domiciliées en 2014;2014;;11
01368;Naissances;Naissances domiciliées en 2014;2014;;10
01369;Naissances;Naissances domiciliées en 2014;2014;;7
01370;Naissances;Naissances domiciliées en 2014;2014;;19
01371;Naissances;Naissances domiciliées en 2014;2014;;23
01372;Naissances;Naissances domiciliées en 2014;2014;;2
01373;Naissances;Naissances domiciliées en 2014;2014;;7
01374;Naissances;Naissances domiciliées en 2014;2014;;20
01375;Naissances;Naissances domiciliées en 2014;2014;;10
01376;Naissances;Naissances domiciliées en 2014;2014;;56
01378;Naissances;Naissances domiciliées en 2014;2014;;22
01379;Naissances;Naissances domiciliées en 2014;2014;;9
01380;Naissances;Naissances domiciliées en 2014;2014;;6
01381;Naissances;Naissances domiciliées en 2014;2014;;15
01382;Naissances;Naissances domiciliées en 2014;2014;;2
01383;Naissances;Naissances domiciliées en 2014;2014;;13
01384;Naissances;Naissances domiciliées en 2014;2014;;28
01385;Naissances;Naissances domiciliées en 2014;2014;;12
01386;Naissances;Naissances domiciliées en 2014;2014;;13
01387;Naissances;Naissances domiciliées en 2014;2014;;4
01388;Naissances;Naissances domiciliées en 2014;2014;;4
01389;Naissances;Naissances domiciliées en 2014;2014;;19
01390;Naissances;Naissances domiciliées en 2014;2014;;14
01391;Naissances;Naissances domiciliées en 2014;2014;;3
01392;Naissances;Naissances domiciliées en 2014;2014;;3
01393;Naissances;Naissances domiciliées en 2014;2014;;7
01396;Naissances;Naissances domiciliées en 2014;2014;;14
01397;Naissances;Naissances domiciliées en 2014;2014;;9
01398;Naissances;Naissances domiciliées en 2014;2014;;13
01399;Naissances;Naissances domiciliées en 2014;2014;;16
01400;Naissances;Naissances domiciliées en 2014;2014;;0
01401;Naissances;Naissances domiciliées en 2014;2014;;17
01402;Naissances;Naissances domiciliées en 2014;2014;;5
01403;Naissances;Naissances domiciliées en 2014;2014;;16
01404;Naissances;Naissances domiciliées en 2014;2014;;2
01405;Naissances;Naissances domiciliées en 2014;2014;;16
01406;Naissances;Naissances domiciliées en 2014;2014;;1
01407;Naissances;Naissances domiciliées en 2014;2014;;14
01408;Naissances;Naissances domiciliées en 2014;2014;;7
01410;Naissances;Naissances domiciliées en 2014;2014;;1
01411;Naissances;Naissances domiciliées en 2014;2014;;4
01412;Naissances;Naissances domiciliées en 2014;2014;;5
01415;Naissances;Naissances domiciliées en 2014;2014;;1
01416;Naissances;Naissances domiciliées en 2014;2014;;11
01418;Naissances;Naissances domiciliées en 2014;2014;;11
01419;Naissances;Naissances domiciliées en 2014;2014;;53
01420;Naissances;Naissances domiciliées en 2014;2014;;25
01421;Naissances;Naissances domiciliées en 2014;2014;;8
01422;Naissances;Naissances domiciliées en 2014;2014;;14
01423;Naissances;Naissances domiciliées en 2014;2014;;12
01424;Naissances;Naissances domiciliées en 2014;2014;;14
01425;Naissances;Naissances domiciliées en 2014;2014;;1
01426;Naissances;Naissances domiciliées en 2014;2014;;30
01427;Naissances;Naissances domiciliées en 2014;2014;;89
01428;Naissances;Naissances domiciliées en 2014;2014;;1
01429;Naissances;Naissances domiciliées en 2014;2014;;4
01430;Naissances;Naissances domiciliées en 2014;2014;;4
01431;Naissances;Naissances domiciliées en 2014;2014;;17
01432;Naissances;Naissances domiciliées en 2014;2014;;8
01433;Naissances;Naissances domiciliées en 2014;2014;;7
01434;Naissances;Naissances domiciliées en 2014;2014;;11
01435;Naissances;Naissances domiciliées en 2014;2014;;17
01436;Naissances;Naissances domiciliées en 2014;2014;;4
01437;Naissances;Naissances domiciliées en 2014;2014;;1
01439;Naissances;Naissances domiciliées en 2014;2014;;2
01441;Naissances;Naissances domiciliées en 2014;2014;;8
01443;Naissances;Naissances domiciliées en 2014;2014;;52
01444;Naissances;Naissances domiciliées en 2014;2014;;9
01445;Naissances;Naissances domiciliées en 2014;2014;;6
01446;Naissances;Naissances domiciliées en 2014;2014;;22
01447;Naissances;Naissances domiciliées en 2014;2014;;15
01448;Naissances;Naissances domiciliées en 2014;2014;;7
01449;Naissances;Naissances domiciliées en 2014;2014;;12
01450;Naissances;Naissances domiciliées en 2014;2014;;42
01451;Naissances;Naissances domiciliées en 2014;2014;;61
01452;Naissances;Naissances domiciliées en 2014;2014;;11
01453;Naissances;Naissances domiciliées en 2014;2014;;9
01454;Naissances;Naissances domiciliées en 2014;2014;;15
01456;Naissances;Naissances domiciliées en 2014;2014;;0
01457;Naissances;Naissances domiciliées en 2014;2014;;32
02001;Naissances;Naissances domiciliées en 2014;2014;;5
02002;Naissances;Naissances domiciliées en 2014;2014;;6
02003;Naissances;Naissances domiciliées en 2014;2014;;6
02004;Naissances;Naissances domiciliées en 2014;2014;;2
02005;Naissances;Naissances domiciliées en 2014;2014;;3
02006;Naissances;Naissances domiciliées en 2014;2014;;2
02007;Naissances;Naissances domiciliées en 2014;2014;;3
02008;Naissances;Naissances domiciliées en 2014;2014;;4
02009;Naissances;Naissances domiciliées en 2014;2014;;8
02010;Naissances;Naissances domiciliées en 2014;2014;;1
02011;Naissances;Naissances domiciliées en 2014;2014;;5
02012;Naissances;Naissances domiciliées en 2014;2014;;0
02013;Naissances;Naissances domiciliées en 2014;2014;;6
02014;Naissances;Naissances domiciliées en 2014;2014;;9
02015;Naissances;Naissances domiciliées en 2014;2014;;0
02016;Naissances;Naissances domiciliées en 2014;2014;;3
02017;Naissances;Naissances domiciliées en 2014;2014;;2
02018;Naissances;Naissances domiciliées en 2014;2014;;39
02019;Naissances;Naissances domiciliées en 2014;2014;;2
02020;Naissances;Naissances domiciliées en 2014;2014;;8
02021;Naissances;Naissances domiciliées en 2014;2014;;0
02022;Naissances;Naissances domiciliées en 2014;2014;;4
02023;Naissances;Naissances domiciliées en 2014;2014;;3
02024;Naissances;Naissances domiciliées en 2014;2014;;1
02025;Naissances;Naissances domiciliées en 2014;2014;;6
02027;Naissances;Naissances domiciliées en 2014;2014;;0
02028;Naissances;Naissances domiciliées en 2014;2014;;30
02029;Naissances;Naissances domiciliées en 2014;2014;;7
02030;Naissances;Naissances domiciliées en 2014;2014;;1
02031;Naissances;Naissances domiciliées en 2014;2014;;11
02032;Naissances;Naissances domiciliées en 2014;2014;;1
02033;Naissances;Naissances domiciliées en 2014;2014;;0
02034;Naissances;Naissances domiciliées en 2014;2014;;0
02035;Naissances;Naissances domiciliées en 2014;2014;;2
02036;Naissances;Naissances domiciliées en 2014;2014;;1
02037;Naissances;Naissances domiciliées en 2014;2014;;15
02038;Naissances;Naissances domiciliées en 2014;2014;;0
02039;Naissances;Naissances domiciliées en 2014;2014;;1
02040;Naissances;Naissances domiciliées en 2014;2014;;2
02041;Naissances;Naissances domiciliées en 2014;2014;;9
02042;Naissances;Naissances domiciliées en 2014;2014;;2
02043;Naissances;Naissances domiciliées en 2014;2014;;1
02044;Naissances;Naissances domiciliées en 2014;2014;;0
02046;Naissances;Naissances domiciliées en 2014;2014;;8
02047;Naissances;Naissances domiciliées en 2014;2014;;1
02048;Naissances;Naissances domiciliées en 2014;2014;;0
02049;Naissances;Naissances domiciliées en 2014;2014;;12
02050;Naissances;Naissances domiciliées en 2014;2014;;6
02051;Naissances;Naissances domiciliées en 2014;2014;;2
02052;Naissances;Naissances domiciliées en 2014;2014;;0
02053;Naissances;Naissances domiciliées en 2014;2014;;3
02054;Naissances;Naissances domiciliées en 2014;2014;;5
02055;Naissances;Naissances domiciliées en 2014;2014;;0
02056;Naissances;Naissances domiciliées en 2014;2014;;1
02057;Naissances;Naissances domiciliées en 2014;2014;;13
02058;Naissances;Naissances domiciliées en 2014;2014;;8
02059;Naissances;Naissances domiciliées en 2014;2014;;28
02060;Naissances;Naissances domiciliées en 2014;2014;;2
02061;Naissances;Naissances domiciliées en 2014;2014;;5
02062;Naissances;Naissances domiciliées en 2014;2014;;2
02063;Naissances;Naissances domiciliées en 2014;2014;;6
02064;Naissances;Naissances domiciliées en 2014;2014;;38
02065;Naissances;Naissances domiciliées en 2014;2014;;6
02066;Naissances;Naissances domiciliées en 2014;2014;;2
02067;Naissances;Naissances domiciliées en 2014;2014;;1
02068;Naissances;Naissances domiciliées en 2014;2014;;0
02069;Naissances;Naissances domiciliées en 2014;2014;;1
02070;Naissances;Naissances domiciliées en 2014;2014;;4
02071;Naissances;Naissances domiciliées en 2014;2014;;10
02072;Naissances;Naissances domiciliées en 2014;2014;;0
02073;Naissances;Naissances domiciliées en 2014;2014;;8
02074;Naissances;Naissances domiciliées en 2014;2014;;5
02075;Naissances;Naissances domiciliées en 2014;2014;;1
02076;Naissances;Naissances domiciliées en 2014;2014;;0
02077;Naissances;Naissances domiciliées en 2014;2014;;1
02078;Naissances;Naissances domiciliées en 2014;2014;;7
02079;Naissances;Naissances domiciliées en 2014;2014;;3
02080;Naissances;Naissances domiciliées en 2014;2014;;2
02081;Naissances;Naissances domiciliées en 2014;2014;;7
02082;Naissances;Naissances domiciliées en 2014;2014;;2
02083;Naissances;Naissances domiciliées en 2014;2014;;8
02084;Naissances;Naissances domiciliées en 2014;2014;;3
02085;Naissances;Naissances domiciliées en 2014;2014;;11
02086;Naissances;Naissances domiciliées en 2014;2014;;12
02087;Naissances;Naissances domiciliées en 2014;2014;;0
02088;Naissances;Naissances domiciliées en 2014;2014;;0
02089;Naissances;Naissances domiciliées en 2014;2014;;18
02090;Naissances;Naissances domiciliées en 2014;2014;;3
02091;Naissances;Naissances domiciliées en 2014;2014;;1
02093;Naissances;Naissances domiciliées en 2014;2014;;12
02094;Naissances;Naissances domiciliées en 2014;2014;;2
02095;Naissances;Naissances domiciliées en 2014;2014;;84
02096;Naissances;Naissances domiciliées en 2014;2014;;1
02097;Naissances;Naissances domiciliées en 2014;2014;;2
02098;Naissances;Naissances domiciliées en 2014;2014;;4
02099;Naissances;Naissances domiciliées en 2014;2014;;2
02100;Naissances;Naissances domiciliées en 2014;2014;;3
02101;Naissances;Naissances domiciliées en 2014;2014;;0
02102;Naissances;Naissances domiciliées en 2014;2014;;4
02103;Naissances;Naissances domiciliées en 2014;2014;;14
02104;Naissances;Naissances domiciliées en 2014;2014;;0
02105;Naissances;Naissances domiciliées en 2014;2014;;2
02106;Naissances;Naissances domiciliées en 2014;2014;;10
02107;Naissances;Naissances domiciliées en 2014;2014;;5
02108;Naissances;Naissances domiciliées en 2014;2014;;1
