CODGEO;indicator;category;startyear;endyear;NAISD21
01177;Naissances;Naissances domiciliées en 2021;2021;;2
01179;Naissances;Naissances domiciliées en 2021;2021;;23
01180;Naissances;Naissances domiciliées en 2021;2021;;7
01181;Naissances;Naissances domiciliées en 2021;2021;;15
01183;Naissances;Naissances domiciliées en 2021;2021;;15
01184;Naissances;Naissances domiciliées en 2021;2021;;4
01185;Naissances;Naissances domiciliées en 2021;2021;;38
01187;Naissances;Naissances domiciliées en 2021;2021;;3
01188;Naissances;Naissances domiciliées en 2021;2021;;8
01189;Naissances;Naissances domiciliées en 2021;2021;;5
01190;Naissances;Naissances domiciliées en 2021;2021;;1
01191;Naissances;Naissances domiciliées en 2021;2021;;1
01192;Naissances;Naissances domiciliées en 2021;2021;;30
01193;Naissances;Naissances domiciliées en 2021;2021;;1
01194;Naissances;Naissances domiciliées en 2021;2021;;58
01195;Naissances;Naissances domiciliées en 2021;2021;;22
01196;Naissances;Naissances domiciliées en 2021;2021;;9
01197;Naissances;Naissances domiciliées en 2021;2021;;2
01198;Naissances;Naissances domiciliées en 2021;2021;;1
01199;Naissances;Naissances domiciliées en 2021;2021;;17
01200;Naissances;Naissances domiciliées en 2021;2021;;3
01202;Naissances;Naissances domiciliées en 2021;2021;;60
01203;Naissances;Naissances domiciliées en 2021;2021;;9
01204;Naissances;Naissances domiciliées en 2021;2021;;11
01206;Naissances;Naissances domiciliées en 2021;2021;;3
01207;Naissances;Naissances domiciliées en 2021;2021;;7
01208;Naissances;Naissances domiciliées en 2021;2021;;2
01209;Naissances;Naissances domiciliées en 2021;2021;;15
01210;Naissances;Naissances domiciliées en 2021;2021;;4
01211;Naissances;Naissances domiciliées en 2021;2021;;24
01212;Naissances;Naissances domiciliées en 2021;2021;;7
01213;Naissances;Naissances domiciliées en 2021;2021;;13
01214;Naissances;Naissances domiciliées en 2021;2021;;0
01215;Naissances;Naissances domiciliées en 2021;2021;;1
01216;Naissances;Naissances domiciliées en 2021;2021;;5
01219;Naissances;Naissances domiciliées en 2021;2021;;0
01224;Naissances;Naissances domiciliées en 2021;2021;;44
01225;Naissances;Naissances domiciliées en 2021;2021;;3
01227;Naissances;Naissances domiciliées en 2021;2021;;3
01228;Naissances;Naissances domiciliées en 2021;2021;;2
01229;Naissances;Naissances domiciliées en 2021;2021;;12
01230;Naissances;Naissances domiciliées en 2021;2021;;1
01231;Naissances;Naissances domiciliées en 2021;2021;;22
01232;Naissances;Naissances domiciliées en 2021;2021;;13
01233;Naissances;Naissances domiciliées en 2021;2021;;2
01234;Naissances;Naissances domiciliées en 2021;2021;;2
01235;Naissances;Naissances domiciliées en 2021;2021;;12
01236;Naissances;Naissances domiciliées en 2021;2021;;12
01237;Naissances;Naissances domiciliées en 2021;2021;;16
01238;Naissances;Naissances domiciliées en 2021;2021;;27
01239;Naissances;Naissances domiciliées en 2021;2021;;6
01240;Naissances;Naissances domiciliées en 2021;2021;;2
01241;Naissances;Naissances domiciliées en 2021;2021;;18
01242;Naissances;Naissances domiciliées en 2021;2021;;1
01243;Naissances;Naissances domiciliées en 2021;2021;;15
01244;Naissances;Naissances domiciliées en 2021;2021;;75
01245;Naissances;Naissances domiciliées en 2021;2021;;6
01246;Naissances;Naissances domiciliées en 2021;2021;;26
01247;Naissances;Naissances domiciliées en 2021;2021;;1
01248;Naissances;Naissances domiciliées en 2021;2021;;19
01249;Naissances;Naissances domiciliées en 2021;2021;;128
01250;Naissances;Naissances domiciliées en 2021;2021;;21
01252;Naissances;Naissances domiciliées en 2021;2021;;9
01254;Naissances;Naissances domiciliées en 2021;2021;;26
01255;Naissances;Naissances domiciliées en 2021;2021;;4
01257;Naissances;Naissances domiciliées en 2021;2021;;6
01258;Naissances;Naissances domiciliées en 2021;2021;;17
01259;Naissances;Naissances domiciliées en 2021;2021;;5
01260;Naissances;Naissances domiciliées en 2021;2021;;8
01261;Naissances;Naissances domiciliées en 2021;2021;;10
01262;Naissances;Naissances domiciliées en 2021;2021;;85
01263;Naissances;Naissances domiciliées en 2021;2021;;24
01264;Naissances;Naissances domiciliées en 2021;2021;;9
01265;Naissances;Naissances domiciliées en 2021;2021;;42
01266;Naissances;Naissances domiciliées en 2021;2021;;26
01267;Naissances;Naissances domiciliées en 2021;2021;;8
01268;Naissances;Naissances domiciliées en 2021;2021;;1
01269;Naissances;Naissances domiciliées en 2021;2021;;40
01272;Naissances;Naissances domiciliées en 2021;2021;;13
01273;Naissances;Naissances domiciliées en 2021;2021;;23
01274;Naissances;Naissances domiciliées en 2021;2021;;10
01275;Naissances;Naissances domiciliées en 2021;2021;;26
01276;Naissances;Naissances domiciliées en 2021;2021;;15
01277;Naissances;Naissances domiciliées en 2021;2021;;1
01279;Naissances;Naissances domiciliées en 2021;2021;;0
01280;Naissances;Naissances domiciliées en 2021;2021;;0
01281;Naissances;Naissances domiciliées en 2021;2021;;36
01282;Naissances;Naissances domiciliées en 2021;2021;;5
01283;Naissances;Naissances domiciliées en 2021;2021;;255
01284;Naissances;Naissances domiciliées en 2021;2021;;11
01285;Naissances;Naissances domiciliées en 2021;2021;;15
01286;Naissances;Naissances domiciliées en 2021;2021;;10
01288;Naissances;Naissances domiciliées en 2021;2021;;28
01289;Naissances;Naissances domiciliées en 2021;2021;;58
01290;Naissances;Naissances domiciliées en 2021;2021;;10
01291;Naissances;Naissances domiciliées en 2021;2021;;6
01293;Naissances;Naissances domiciliées en 2021;2021;;0
01294;Naissances;Naissances domiciliées en 2021;2021;;6
01295;Naissances;Naissances domiciliées en 2021;2021;;9
01296;Naissances;Naissances domiciliées en 2021;2021;;5
01297;Naissances;Naissances domiciliées en 2021;2021;;12
01298;Naissances;Naissances domiciliées en 2021;2021;;0
01299;Naissances;Naissances domiciliées en 2021;2021;;9
01301;Naissances;Naissances domiciliées en 2021;2021;;23
01302;Naissances;Naissances domiciliées en 2021;2021;;0
01303;Naissances;Naissances domiciliées en 2021;2021;;18
01304;Naissances;Naissances domiciliées en 2021;2021;;32
01305;Naissances;Naissances domiciliées en 2021;2021;;14
01306;Naissances;Naissances domiciliées en 2021;2021;;10
01307;Naissances;Naissances domiciliées en 2021;2021;;11
01308;Naissances;Naissances domiciliées en 2021;2021;;6
01309;Naissances;Naissances domiciliées en 2021;2021;;0
01310;Naissances;Naissances domiciliées en 2021;2021;;0
01311;Naissances;Naissances domiciliées en 2021;2021;;0
01313;Naissances;Naissances domiciliées en 2021;2021;;78
01314;Naissances;Naissances domiciliées en 2021;2021;;17
01317;Naissances;Naissances domiciliées en 2021;2021;;2
01318;Naissances;Naissances domiciliées en 2021;2021;;6
01319;Naissances;Naissances domiciliées en 2021;2021;;10
01320;Naissances;Naissances domiciliées en 2021;2021;;31
01321;Naissances;Naissances domiciliées en 2021;2021;;11
01322;Naissances;Naissances domiciliées en 2021;2021;;37
01323;Naissances;Naissances domiciliées en 2021;2021;;9
01325;Naissances;Naissances domiciliées en 2021;2021;;13
01328;Naissances;Naissances domiciliées en 2021;2021;;6
01329;Naissances;Naissances domiciliées en 2021;2021;;0
01330;Naissances;Naissances domiciliées en 2021;2021;;1
01331;Naissances;Naissances domiciliées en 2021;2021;;1
01332;Naissances;Naissances domiciliées en 2021;2021;;8
01333;Naissances;Naissances domiciliées en 2021;2021;;38
01334;Naissances;Naissances domiciliées en 2021;2021;;8
01335;Naissances;Naissances domiciliées en 2021;2021;;3
01336;Naissances;Naissances domiciliées en 2021;2021;;17
01337;Naissances;Naissances domiciliées en 2021;2021;;13
01338;Naissances;Naissances domiciliées en 2021;2021;;9
01339;Naissances;Naissances domiciliées en 2021;2021;;13
01342;Naissances;Naissances domiciliées en 2021;2021;;5
01343;Naissances;Naissances domiciliées en 2021;2021;;23
01344;Naissances;Naissances domiciliées en 2021;2021;;56
01345;Naissances;Naissances domiciliées en 2021;2021;;23
01346;Naissances;Naissances domiciliées en 2021;2021;;9
01347;Naissances;Naissances domiciliées en 2021;2021;;19
01348;Naissances;Naissances domiciliées en 2021;2021;;19
01349;Naissances;Naissances domiciliées en 2021;2021;;10
01350;Naissances;Naissances domiciliées en 2021;2021;;31
01351;Naissances;Naissances domiciliées en 2021;2021;;19
01352;Naissances;Naissances domiciliées en 2021;2021;;5
01353;Naissances;Naissances domiciliées en 2021;2021;;14
01354;Naissances;Naissances domiciliées en 2021;2021;;145
01355;Naissances;Naissances domiciliées en 2021;2021;;7
01356;Naissances;Naissances domiciliées en 2021;2021;;4
01357;Naissances;Naissances domiciliées en 2021;2021;;5
01358;Naissances;Naissances domiciliées en 2021;2021;;2
01359;Naissances;Naissances domiciliées en 2021;2021;;7
01360;Naissances;Naissances domiciliées en 2021;2021;;26
01361;Naissances;Naissances domiciliées en 2021;2021;;13
01362;Naissances;Naissances domiciliées en 2021;2021;;7
01363;Naissances;Naissances domiciliées en 2021;2021;;25
01364;Naissances;Naissances domiciliées en 2021;2021;;6
01365;Naissances;Naissances domiciliées en 2021;2021;;12
01366;Naissances;Naissances domiciliées en 2021;2021;;10
01367;Naissances;Naissances domiciliées en 2021;2021;;4
01368;Naissances;Naissances domiciliées en 2021;2021;;13
01369;Naissances;Naissances domiciliées en 2021;2021;;7
01370;Naissances;Naissances domiciliées en 2021;2021;;23
01371;Naissances;Naissances domiciliées en 2021;2021;;8
01372;Naissances;Naissances domiciliées en 2021;2021;;3
01373;Naissances;Naissances domiciliées en 2021;2021;;9
01374;Naissances;Naissances domiciliées en 2021;2021;;28
01375;Naissances;Naissances domiciliées en 2021;2021;;8
01376;Naissances;Naissances domiciliées en 2021;2021;;43
01378;Naissances;Naissances domiciliées en 2021;2021;;31
01379;Naissances;Naissances domiciliées en 2021;2021;;7
01380;Naissances;Naissances domiciliées en 2021;2021;;7
01381;Naissances;Naissances domiciliées en 2021;2021;;6
01382;Naissances;Naissances domiciliées en 2021;2021;;7
01383;Naissances;Naissances domiciliées en 2021;2021;;11
01384;Naissances;Naissances domiciliées en 2021;2021;;33
01385;Naissances;Naissances domiciliées en 2021;2021;;10
01386;Naissances;Naissances domiciliées en 2021;2021;;14
01387;Naissances;Naissances domiciliées en 2021;2021;;5
01388;Naissances;Naissances domiciliées en 2021;2021;;6
01389;Naissances;Naissances domiciliées en 2021;2021;;28
01390;Naissances;Naissances domiciliées en 2021;2021;;19
01391;Naissances;Naissances domiciliées en 2021;2021;;1
01392;Naissances;Naissances domiciliées en 2021;2021;;5
01393;Naissances;Naissances domiciliées en 2021;2021;;5
01396;Naissances;Naissances domiciliées en 2021;2021;;18
01397;Naissances;Naissances domiciliées en 2021;2021;;8
01398;Naissances;Naissances domiciliées en 2021;2021;;18
01399;Naissances;Naissances domiciliées en 2021;2021;;18
01400;Naissances;Naissances domiciliées en 2021;2021;;1
01401;Naissances;Naissances domiciliées en 2021;2021;;16
01402;Naissances;Naissances domiciliées en 2021;2021;;8
01403;Naissances;Naissances domiciliées en 2021;2021;;16
01404;Naissances;Naissances domiciliées en 2021;2021;;1
01405;Naissances;Naissances domiciliées en 2021;2021;;21
01406;Naissances;Naissances domiciliées en 2021;2021;;2
01407;Naissances;Naissances domiciliées en 2021;2021;;11
01408;Naissances;Naissances domiciliées en 2021;2021;;6
01410;Naissances;Naissances domiciliées en 2021;2021;;2
01411;Naissances;Naissances domiciliées en 2021;2021;;2
01412;Naissances;Naissances domiciliées en 2021;2021;;12
01415;Naissances;Naissances domiciliées en 2021;2021;;7
01416;Naissances;Naissances domiciliées en 2021;2021;;6
01418;Naissances;Naissances domiciliées en 2021;2021;;7
01419;Naissances;Naissances domiciliées en 2021;2021;;62
01420;Naissances;Naissances domiciliées en 2021;2021;;18
01421;Naissances;Naissances domiciliées en 2021;2021;;4
01422;Naissances;Naissances domiciliées en 2021;2021;;15
01423;Naissances;Naissances domiciliées en 2021;2021;;20
01424;Naissances;Naissances domiciliées en 2021;2021;;13
01425;Naissances;Naissances domiciliées en 2021;2021;;3
01426;Naissances;Naissances domiciliées en 2021;2021;;29
01427;Naissances;Naissances domiciliées en 2021;2021;;78
01428;Naissances;Naissances domiciliées en 2021;2021;;1
01429;Naissances;Naissances domiciliées en 2021;2021;;12
01430;Naissances;Naissances domiciliées en 2021;2021;;8
01431;Naissances;Naissances domiciliées en 2021;2021;;11
01432;Naissances;Naissances domiciliées en 2021;2021;;4
01433;Naissances;Naissances domiciliées en 2021;2021;;7
01434;Naissances;Naissances domiciliées en 2021;2021;;7
01435;Naissances;Naissances domiciliées en 2021;2021;;19
01436;Naissances;Naissances domiciliées en 2021;2021;;6
01437;Naissances;Naissances domiciliées en 2021;2021;;1
01439;Naissances;Naissances domiciliées en 2021;2021;;0
01441;Naissances;Naissances domiciliées en 2021;2021;;4
01443;Naissances;Naissances domiciliées en 2021;2021;;63
01444;Naissances;Naissances domiciliées en 2021;2021;;11
01445;Naissances;Naissances domiciliées en 2021;2021;;4
01446;Naissances;Naissances domiciliées en 2021;2021;;16
01447;Naissances;Naissances domiciliées en 2021;2021;;13
01448;Naissances;Naissances domiciliées en 2021;2021;;2
01449;Naissances;Naissances domiciliées en 2021;2021;;8
01450;Naissances;Naissances domiciliées en 2021;2021;;39
01451;Naissances;Naissances domiciliées en 2021;2021;;74
01452;Naissances;Naissances domiciliées en 2021;2021;;13
01453;Naissances;Naissances domiciliées en 2021;2021;;5
01454;Naissances;Naissances domiciliées en 2021;2021;;12
01456;Naissances;Naissances domiciliées en 2021;2021;;0
01457;Naissances;Naissances domiciliées en 2021;2021;;36
02001;Naissances;Naissances domiciliées en 2021;2021;;6
02002;Naissances;Naissances domiciliées en 2021;2021;;7
02003;Naissances;Naissances domiciliées en 2021;2021;;10
02004;Naissances;Naissances domiciliées en 2021;2021;;3
02005;Naissances;Naissances domiciliées en 2021;2021;;6
02006;Naissances;Naissances domiciliées en 2021;2021;;1
02007;Naissances;Naissances domiciliées en 2021;2021;;0
02008;Naissances;Naissances domiciliées en 2021;2021;;3
02009;Naissances;Naissances domiciliées en 2021;2021;;4
02010;Naissances;Naissances domiciliées en 2021;2021;;2
02011;Naissances;Naissances domiciliées en 2021;2021;;18
02012;Naissances;Naissances domiciliées en 2021;2021;;1
02013;Naissances;Naissances domiciliées en 2021;2021;;5
02014;Naissances;Naissances domiciliées en 2021;2021;;9
02015;Naissances;Naissances domiciliées en 2021;2021;;5
02016;Naissances;Naissances domiciliées en 2021;2021;;1
02017;Naissances;Naissances domiciliées en 2021;2021;;2
02018;Naissances;Naissances domiciliées en 2021;2021;;20
02019;Naissances;Naissances domiciliées en 2021;2021;;7
02020;Naissances;Naissances domiciliées en 2021;2021;;7
02021;Naissances;Naissances domiciliées en 2021;2021;;0
02022;Naissances;Naissances domiciliées en 2021;2021;;5
02023;Naissances;Naissances domiciliées en 2021;2021;;1
02024;Naissances;Naissances domiciliées en 2021;2021;;0
02025;Naissances;Naissances domiciliées en 2021;2021;;7
02027;Naissances;Naissances domiciliées en 2021;2021;;4
02028;Naissances;Naissances domiciliées en 2021;2021;;21
02029;Naissances;Naissances domiciliées en 2021;2021;;2
02030;Naissances;Naissances domiciliées en 2021;2021;;1
02031;Naissances;Naissances domiciliées en 2021;2021;;7
02032;Naissances;Naissances domiciliées en 2021;2021;;1
02033;Naissances;Naissances domiciliées en 2021;2021;;2
02034;Naissances;Naissances domiciliées en 2021;2021;;3
02035;Naissances;Naissances domiciliées en 2021;2021;;2
02036;Naissances;Naissances domiciliées en 2021;2021;;1
02037;Naissances;Naissances domiciliées en 2021;2021;;13
02038;Naissances;Naissances domiciliées en 2021;2021;;0
02039;Naissances;Naissances domiciliées en 2021;2021;;1
02040;Naissances;Naissances domiciliées en 2021;2021;;0
02041;Naissances;Naissances domiciliées en 2021;2021;;3
02042;Naissances;Naissances domiciliées en 2021;2021;;2
02043;Naissances;Naissances domiciliées en 2021;2021;;0
02044;Naissances;Naissances domiciliées en 2021;2021;;1
02046;Naissances;Naissances domiciliées en 2021;2021;;4
02047;Naissances;Naissances domiciliées en 2021;2021;;1
02048;Naissances;Naissances domiciliées en 2021;2021;;5
02049;Naissances;Naissances domiciliées en 2021;2021;;8
02050;Naissances;Naissances domiciliées en 2021;2021;;0
02051;Naissances;Naissances domiciliées en 2021;2021;;5
02052;Naissances;Naissances domiciliées en 2021;2021;;0
02053;Naissances;Naissances domiciliées en 2021;2021;;4
02054;Naissances;Naissances domiciliées en 2021;2021;;10
02055;Naissances;Naissances domiciliées en 2021;2021;;0
02056;Naissances;Naissances domiciliées en 2021;2021;;1
02057;Naissances;Naissances domiciliées en 2021;2021;;20
02058;Naissances;Naissances domiciliées en 2021;2021;;9
02059;Naissances;Naissances domiciliées en 2021;2021;;23
02060;Naissances;Naissances domiciliées en 2021;2021;;4
02061;Naissances;Naissances domiciliées en 2021;2021;;4
02062;Naissances;Naissances domiciliées en 2021;2021;;1
02063;Naissances;Naissances domiciliées en 2021;2021;;1
02064;Naissances;Naissances domiciliées en 2021;2021;;28
02065;Naissances;Naissances domiciliées en 2021;2021;;4
02066;Naissances;Naissances domiciliées en 2021;2021;;3
02067;Naissances;Naissances domiciliées en 2021;2021;;2
02068;Naissances;Naissances domiciliées en 2021;2021;;0
02069;Naissances;Naissances domiciliées en 2021;2021;;1
02070;Naissances;Naissances domiciliées en 2021;2021;;4
02071;Naissances;Naissances domiciliées en 2021;2021;;4
02072;Naissances;Naissances domiciliées en 2021;2021;;2
02073;Naissances;Naissances domiciliées en 2021;2021;;8
02074;Naissances;Naissances domiciliées en 2021;2021;;8
02075;Naissances;Naissances domiciliées en 2021;2021;;1
02076;Naissances;Naissances domiciliées en 2021;2021;;2
02077;Naissances;Naissances domiciliées en 2021;2021;;6
02078;Naissances;Naissances domiciliées en 2021;2021;;3
02079;Naissances;Naissances domiciliées en 2021;2021;;1
02080;Naissances;Naissances domiciliées en 2021;2021;;3
02081;Naissances;Naissances domiciliées en 2021;2021;;4
02082;Naissances;Naissances domiciliées en 2021;2021;;2
02083;Naissances;Naissances domiciliées en 2021;2021;;12
02084;Naissances;Naissances domiciliées en 2021;2021;;6
02085;Naissances;Naissances domiciliées en 2021;2021;;4
02086;Naissances;Naissances domiciliées en 2021;2021;;4
02087;Naissances;Naissances domiciliées en 2021;2021;;0
02088;Naissances;Naissances domiciliées en 2021;2021;;1
02089;Naissances;Naissances domiciliées en 2021;2021;;13
02090;Naissances;Naissances domiciliées en 2021;2021;;2
02091;Naissances;Naissances domiciliées en 2021;2021;;3
02093;Naissances;Naissances domiciliées en 2021;2021;;20
02094;Naissances;Naissances domiciliées en 2021;2021;;7
02095;Naissances;Naissances domiciliées en 2021;2021;;67
02096;Naissances;Naissances domiciliées en 2021;2021;;1
02097;Naissances;Naissances domiciliées en 2021;2021;;1
02098;Naissances;Naissances domiciliées en 2021;2021;;5
02099;Naissances;Naissances domiciliées en 2021;2021;;3
02100;Naissances;Naissances domiciliées en 2021;2021;;2
02101;Naissances;Naissances domiciliées en 2021;2021;;3
02102;Naissances;Naissances domiciliées en 2021;2021;;0
02103;Naissances;Naissances domiciliées en 2021;2021;;15
02104;Naissances;Naissances domiciliées en 2021;2021;;2
02105;Naissances;Naissances domiciliées en 2021;2021;;4
02106;Naissances;Naissances domiciliées en 2021;2021;;8
02107;Naissances;Naissances domiciliées en 2021;2021;;1
02108;Naissances;Naissances domiciliées en 2021;2021;;3
