CODGEO;indicator;category;startyear;endyear;NAISD18
01215;Naissances;Naissances domiciliées en 2018;2018;;1
01216;Naissances;Naissances domiciliées en 2018;2018;;8
01219;Naissances;Naissances domiciliées en 2018;2018;;2
01224;Naissances;Naissances domiciliées en 2018;2018;;44
01225;Naissances;Naissances domiciliées en 2018;2018;;4
01227;Naissances;Naissances domiciliées en 2018;2018;;8
01228;Naissances;Naissances domiciliées en 2018;2018;;5
01229;Naissances;Naissances domiciliées en 2018;2018;;15
01230;Naissances;Naissances domiciliées en 2018;2018;;0
01231;Naissances;Naissances domiciliées en 2018;2018;;22
01232;Naissances;Naissances domiciliées en 2018;2018;;17
01233;Naissances;Naissances domiciliées en 2018;2018;;0
01234;Naissances;Naissances domiciliées en 2018;2018;;1
01235;Naissances;Naissances domiciliées en 2018;2018;;20
01236;Naissances;Naissances domiciliées en 2018;2018;;11
01237;Naissances;Naissances domiciliées en 2018;2018;;16
01238;Naissances;Naissances domiciliées en 2018;2018;;30
01239;Naissances;Naissances domiciliées en 2018;2018;;8
01240;Naissances;Naissances domiciliées en 2018;2018;;5
01241;Naissances;Naissances domiciliées en 2018;2018;;7
01242;Naissances;Naissances domiciliées en 2018;2018;;1
01243;Naissances;Naissances domiciliées en 2018;2018;;10
01244;Naissances;Naissances domiciliées en 2018;2018;;99
01245;Naissances;Naissances domiciliées en 2018;2018;;11
01246;Naissances;Naissances domiciliées en 2018;2018;;21
01247;Naissances;Naissances domiciliées en 2018;2018;;5
01248;Naissances;Naissances domiciliées en 2018;2018;;20
01249;Naissances;Naissances domiciliées en 2018;2018;;145
01250;Naissances;Naissances domiciliées en 2018;2018;;19
01252;Naissances;Naissances domiciliées en 2018;2018;;10
01254;Naissances;Naissances domiciliées en 2018;2018;;20
01255;Naissances;Naissances domiciliées en 2018;2018;;9
01257;Naissances;Naissances domiciliées en 2018;2018;;3
01258;Naissances;Naissances domiciliées en 2018;2018;;10
01259;Naissances;Naissances domiciliées en 2018;2018;;6
01260;Naissances;Naissances domiciliées en 2018;2018;;3
01261;Naissances;Naissances domiciliées en 2018;2018;;5
01262;Naissances;Naissances domiciliées en 2018;2018;;74
01263;Naissances;Naissances domiciliées en 2018;2018;;44
01264;Naissances;Naissances domiciliées en 2018;2018;;12
01265;Naissances;Naissances domiciliées en 2018;2018;;40
01266;Naissances;Naissances domiciliées en 2018;2018;;14
01267;Naissances;Naissances domiciliées en 2018;2018;;4
01268;Naissances;Naissances domiciliées en 2018;2018;;2
01269;Naissances;Naissances domiciliées en 2018;2018;;38
01272;Naissances;Naissances domiciliées en 2018;2018;;13
01273;Naissances;Naissances domiciliées en 2018;2018;;15
01274;Naissances;Naissances domiciliées en 2018;2018;;6
01275;Naissances;Naissances domiciliées en 2018;2018;;26
01276;Naissances;Naissances domiciliées en 2018;2018;;19
01277;Naissances;Naissances domiciliées en 2018;2018;;2
01279;Naissances;Naissances domiciliées en 2018;2018;;0
01280;Naissances;Naissances domiciliées en 2018;2018;;1
01281;Naissances;Naissances domiciliées en 2018;2018;;36
01282;Naissances;Naissances domiciliées en 2018;2018;;4
01283;Naissances;Naissances domiciliées en 2018;2018;;316
01284;Naissances;Naissances domiciliées en 2018;2018;;8
01285;Naissances;Naissances domiciliées en 2018;2018;;9
01286;Naissances;Naissances domiciliées en 2018;2018;;11
01288;Naissances;Naissances domiciliées en 2018;2018;;30
01289;Naissances;Naissances domiciliées en 2018;2018;;53
01290;Naissances;Naissances domiciliées en 2018;2018;;16
01291;Naissances;Naissances domiciliées en 2018;2018;;9
01293;Naissances;Naissances domiciliées en 2018;2018;;1
01294;Naissances;Naissances domiciliées en 2018;2018;;7
01295;Naissances;Naissances domiciliées en 2018;2018;;8
01296;Naissances;Naissances domiciliées en 2018;2018;;4
01297;Naissances;Naissances domiciliées en 2018;2018;;7
01298;Naissances;Naissances domiciliées en 2018;2018;;3
01299;Naissances;Naissances domiciliées en 2018;2018;;7
01301;Naissances;Naissances domiciliées en 2018;2018;;30
01302;Naissances;Naissances domiciliées en 2018;2018;;7
01303;Naissances;Naissances domiciliées en 2018;2018;;15
01304;Naissances;Naissances domiciliées en 2018;2018;;41
01305;Naissances;Naissances domiciliées en 2018;2018;;11
01306;Naissances;Naissances domiciliées en 2018;2018;;18
01307;Naissances;Naissances domiciliées en 2018;2018;;11
01308;Naissances;Naissances domiciliées en 2018;2018;;1
01309;Naissances;Naissances domiciliées en 2018;2018;;2
01310;Naissances;Naissances domiciliées en 2018;2018;;1
01311;Naissances;Naissances domiciliées en 2018;2018;;1
01313;Naissances;Naissances domiciliées en 2018;2018;;71
01314;Naissances;Naissances domiciliées en 2018;2018;;17
01317;Naissances;Naissances domiciliées en 2018;2018;;5
01318;Naissances;Naissances domiciliées en 2018;2018;;11
01319;Naissances;Naissances domiciliées en 2018;2018;;7
01320;Naissances;Naissances domiciliées en 2018;2018;;45
01321;Naissances;Naissances domiciliées en 2018;2018;;10
01322;Naissances;Naissances domiciliées en 2018;2018;;42
01323;Naissances;Naissances domiciliées en 2018;2018;;7
01325;Naissances;Naissances domiciliées en 2018;2018;;14
01328;Naissances;Naissances domiciliées en 2018;2018;;3
01329;Naissances;Naissances domiciliées en 2018;2018;;0
01330;Naissances;Naissances domiciliées en 2018;2018;;1
01331;Naissances;Naissances domiciliées en 2018;2018;;0
01332;Naissances;Naissances domiciliées en 2018;2018;;9
01333;Naissances;Naissances domiciliées en 2018;2018;;35
01334;Naissances;Naissances domiciliées en 2018;2018;;7
01335;Naissances;Naissances domiciliées en 2018;2018;;3
01336;Naissances;Naissances domiciliées en 2018;2018;;13
01337;Naissances;Naissances domiciliées en 2018;2018;;18
01338;Naissances;Naissances domiciliées en 2018;2018;;12
01339;Naissances;Naissances domiciliées en 2018;2018;;10
01342;Naissances;Naissances domiciliées en 2018;2018;;4
01343;Naissances;Naissances domiciliées en 2018;2018;;10
01344;Naissances;Naissances domiciliées en 2018;2018;;51
01345;Naissances;Naissances domiciliées en 2018;2018;;20
01346;Naissances;Naissances domiciliées en 2018;2018;;5
01347;Naissances;Naissances domiciliées en 2018;2018;;17
01348;Naissances;Naissances domiciliées en 2018;2018;;19
01349;Naissances;Naissances domiciliées en 2018;2018;;13
01350;Naissances;Naissances domiciliées en 2018;2018;;34
01351;Naissances;Naissances domiciliées en 2018;2018;;21
01352;Naissances;Naissances domiciliées en 2018;2018;;6
01353;Naissances;Naissances domiciliées en 2018;2018;;21
01354;Naissances;Naissances domiciliées en 2018;2018;;159
01355;Naissances;Naissances domiciliées en 2018;2018;;7
01356;Naissances;Naissances domiciliées en 2018;2018;;4
01357;Naissances;Naissances domiciliées en 2018;2018;;10
01358;Naissances;Naissances domiciliées en 2018;2018;;3
01359;Naissances;Naissances domiciliées en 2018;2018;;7
01360;Naissances;Naissances domiciliées en 2018;2018;;16
01361;Naissances;Naissances domiciliées en 2018;2018;;19
01362;Naissances;Naissances domiciliées en 2018;2018;;12
01363;Naissances;Naissances domiciliées en 2018;2018;;23
01364;Naissances;Naissances domiciliées en 2018;2018;;7
01365;Naissances;Naissances domiciliées en 2018;2018;;5
01366;Naissances;Naissances domiciliées en 2018;2018;;17
01367;Naissances;Naissances domiciliées en 2018;2018;;7
01368;Naissances;Naissances domiciliées en 2018;2018;;14
01369;Naissances;Naissances domiciliées en 2018;2018;;10
01370;Naissances;Naissances domiciliées en 2018;2018;;17
01371;Naissances;Naissances domiciliées en 2018;2018;;18
01372;Naissances;Naissances domiciliées en 2018;2018;;0
01373;Naissances;Naissances domiciliées en 2018;2018;;13
01374;Naissances;Naissances domiciliées en 2018;2018;;21
01375;Naissances;Naissances domiciliées en 2018;2018;;10
01376;Naissances;Naissances domiciliées en 2018;2018;;44
01378;Naissances;Naissances domiciliées en 2018;2018;;24
01379;Naissances;Naissances domiciliées en 2018;2018;;9
01380;Naissances;Naissances domiciliées en 2018;2018;;2
01381;Naissances;Naissances domiciliées en 2018;2018;;6
01382;Naissances;Naissances domiciliées en 2018;2018;;2
01383;Naissances;Naissances domiciliées en 2018;2018;;17
01384;Naissances;Naissances domiciliées en 2018;2018;;26
01385;Naissances;Naissances domiciliées en 2018;2018;;11
01386;Naissances;Naissances domiciliées en 2018;2018;;10
01387;Naissances;Naissances domiciliées en 2018;2018;;5
01388;Naissances;Naissances domiciliées en 2018;2018;;11
01389;Naissances;Naissances domiciliées en 2018;2018;;18
01390;Naissances;Naissances domiciliées en 2018;2018;;22
01391;Naissances;Naissances domiciliées en 2018;2018;;3
01392;Naissances;Naissances domiciliées en 2018;2018;;5
01393;Naissances;Naissances domiciliées en 2018;2018;;3
01396;Naissances;Naissances domiciliées en 2018;2018;;5
01397;Naissances;Naissances domiciliées en 2018;2018;;5
01398;Naissances;Naissances domiciliées en 2018;2018;;17
01399;Naissances;Naissances domiciliées en 2018;2018;;15
01400;Naissances;Naissances domiciliées en 2018;2018;;2
01401;Naissances;Naissances domiciliées en 2018;2018;;16
01402;Naissances;Naissances domiciliées en 2018;2018;;7
01403;Naissances;Naissances domiciliées en 2018;2018;;13
01404;Naissances;Naissances domiciliées en 2018;2018;;1
01405;Naissances;Naissances domiciliées en 2018;2018;;14
01406;Naissances;Naissances domiciliées en 2018;2018;;2
01407;Naissances;Naissances domiciliées en 2018;2018;;10
01408;Naissances;Naissances domiciliées en 2018;2018;;10
01410;Naissances;Naissances domiciliées en 2018;2018;;0
01411;Naissances;Naissances domiciliées en 2018;2018;;1
01412;Naissances;Naissances domiciliées en 2018;2018;;9
01415;Naissances;Naissances domiciliées en 2018;2018;;3
01416;Naissances;Naissances domiciliées en 2018;2018;;10
01418;Naissances;Naissances domiciliées en 2018;2018;;12
01419;Naissances;Naissances domiciliées en 2018;2018;;53
01420;Naissances;Naissances domiciliées en 2018;2018;;10
01421;Naissances;Naissances domiciliées en 2018;2018;;7
01422;Naissances;Naissances domiciliées en 2018;2018;;12
01423;Naissances;Naissances domiciliées en 2018;2018;;18
01424;Naissances;Naissances domiciliées en 2018;2018;;19
01425;Naissances;Naissances domiciliées en 2018;2018;;2
01426;Naissances;Naissances domiciliées en 2018;2018;;22
01427;Naissances;Naissances domiciliées en 2018;2018;;106
01428;Naissances;Naissances domiciliées en 2018;2018;;1
01429;Naissances;Naissances domiciliées en 2018;2018;;10
01430;Naissances;Naissances domiciliées en 2018;2018;;9
01431;Naissances;Naissances domiciliées en 2018;2018;;12
01432;Naissances;Naissances domiciliées en 2018;2018;;3
01433;Naissances;Naissances domiciliées en 2018;2018;;5
01434;Naissances;Naissances domiciliées en 2018;2018;;6
01435;Naissances;Naissances domiciliées en 2018;2018;;20
01436;Naissances;Naissances domiciliées en 2018;2018;;6
01437;Naissances;Naissances domiciliées en 2018;2018;;1
01439;Naissances;Naissances domiciliées en 2018;2018;;1
01441;Naissances;Naissances domiciliées en 2018;2018;;8
01443;Naissances;Naissances domiciliées en 2018;2018;;62
01444;Naissances;Naissances domiciliées en 2018;2018;;11
01445;Naissances;Naissances domiciliées en 2018;2018;;3
01446;Naissances;Naissances domiciliées en 2018;2018;;21
01447;Naissances;Naissances domiciliées en 2018;2018;;13
01448;Naissances;Naissances domiciliées en 2018;2018;;5
01449;Naissances;Naissances domiciliées en 2018;2018;;13
01450;Naissances;Naissances domiciliées en 2018;2018;;43
01451;Naissances;Naissances domiciliées en 2018;2018;;58
01452;Naissances;Naissances domiciliées en 2018;2018;;12
01453;Naissances;Naissances domiciliées en 2018;2018;;4
01454;Naissances;Naissances domiciliées en 2018;2018;;18
01456;Naissances;Naissances domiciliées en 2018;2018;;1
01457;Naissances;Naissances domiciliées en 2018;2018;;22
02001;Naissances;Naissances domiciliées en 2018;2018;;6
02002;Naissances;Naissances domiciliées en 2018;2018;;5
02003;Naissances;Naissances domiciliées en 2018;2018;;11
02004;Naissances;Naissances domiciliées en 2018;2018;;1
02005;Naissances;Naissances domiciliées en 2018;2018;;5
02006;Naissances;Naissances domiciliées en 2018;2018;;3
02007;Naissances;Naissances domiciliées en 2018;2018;;2
02008;Naissances;Naissances domiciliées en 2018;2018;;4
02009;Naissances;Naissances domiciliées en 2018;2018;;5
02010;Naissances;Naissances domiciliées en 2018;2018;;3
02011;Naissances;Naissances domiciliées en 2018;2018;;9
02012;Naissances;Naissances domiciliées en 2018;2018;;0
02013;Naissances;Naissances domiciliées en 2018;2018;;3
02014;Naissances;Naissances domiciliées en 2018;2018;;4
02015;Naissances;Naissances domiciliées en 2018;2018;;0
02016;Naissances;Naissances domiciliées en 2018;2018;;3
02017;Naissances;Naissances domiciliées en 2018;2018;;4
02018;Naissances;Naissances domiciliées en 2018;2018;;20
02019;Naissances;Naissances domiciliées en 2018;2018;;4
02020;Naissances;Naissances domiciliées en 2018;2018;;2
02021;Naissances;Naissances domiciliées en 2018;2018;;0
02022;Naissances;Naissances domiciliées en 2018;2018;;7
02023;Naissances;Naissances domiciliées en 2018;2018;;0
02024;Naissances;Naissances domiciliées en 2018;2018;;0
02025;Naissances;Naissances domiciliées en 2018;2018;;2
02027;Naissances;Naissances domiciliées en 2018;2018;;2
02028;Naissances;Naissances domiciliées en 2018;2018;;30
02029;Naissances;Naissances domiciliées en 2018;2018;;2
02030;Naissances;Naissances domiciliées en 2018;2018;;4
02031;Naissances;Naissances domiciliées en 2018;2018;;6
02032;Naissances;Naissances domiciliées en 2018;2018;;0
02033;Naissances;Naissances domiciliées en 2018;2018;;0
02034;Naissances;Naissances domiciliées en 2018;2018;;1
02035;Naissances;Naissances domiciliées en 2018;2018;;1
02036;Naissances;Naissances domiciliées en 2018;2018;;0
02037;Naissances;Naissances domiciliées en 2018;2018;;12
02038;Naissances;Naissances domiciliées en 2018;2018;;1
02039;Naissances;Naissances domiciliées en 2018;2018;;1
02040;Naissances;Naissances domiciliées en 2018;2018;;3
02041;Naissances;Naissances domiciliées en 2018;2018;;10
02042;Naissances;Naissances domiciliées en 2018;2018;;5
02043;Naissances;Naissances domiciliées en 2018;2018;;0
02044;Naissances;Naissances domiciliées en 2018;2018;;0
02046;Naissances;Naissances domiciliées en 2018;2018;;6
02047;Naissances;Naissances domiciliées en 2018;2018;;1
02048;Naissances;Naissances domiciliées en 2018;2018;;1
02049;Naissances;Naissances domiciliées en 2018;2018;;5
02050;Naissances;Naissances domiciliées en 2018;2018;;3
02051;Naissances;Naissances domiciliées en 2018;2018;;5
02052;Naissances;Naissances domiciliées en 2018;2018;;2
02053;Naissances;Naissances domiciliées en 2018;2018;;4
02054;Naissances;Naissances domiciliées en 2018;2018;;6
02055;Naissances;Naissances domiciliées en 2018;2018;;0
02056;Naissances;Naissances domiciliées en 2018;2018;;1
02057;Naissances;Naissances domiciliées en 2018;2018;;13
02058;Naissances;Naissances domiciliées en 2018;2018;;11
02059;Naissances;Naissances domiciliées en 2018;2018;;27
02060;Naissances;Naissances domiciliées en 2018;2018;;3
02061;Naissances;Naissances domiciliées en 2018;2018;;3
02062;Naissances;Naissances domiciliées en 2018;2018;;2
02063;Naissances;Naissances domiciliées en 2018;2018;;8
02064;Naissances;Naissances domiciliées en 2018;2018;;32
02065;Naissances;Naissances domiciliées en 2018;2018;;4
02066;Naissances;Naissances domiciliées en 2018;2018;;2
02067;Naissances;Naissances domiciliées en 2018;2018;;2
02068;Naissances;Naissances domiciliées en 2018;2018;;0
02069;Naissances;Naissances domiciliées en 2018;2018;;1
02070;Naissances;Naissances domiciliées en 2018;2018;;4
02071;Naissances;Naissances domiciliées en 2018;2018;;8
02072;Naissances;Naissances domiciliées en 2018;2018;;0
02073;Naissances;Naissances domiciliées en 2018;2018;;9
02074;Naissances;Naissances domiciliées en 2018;2018;;7
02075;Naissances;Naissances domiciliées en 2018;2018;;2
02076;Naissances;Naissances domiciliées en 2018;2018;;2
02077;Naissances;Naissances domiciliées en 2018;2018;;5
02078;Naissances;Naissances domiciliées en 2018;2018;;1
02079;Naissances;Naissances domiciliées en 2018;2018;;2
02080;Naissances;Naissances domiciliées en 2018;2018;;2
02081;Naissances;Naissances domiciliées en 2018;2018;;2
02082;Naissances;Naissances domiciliées en 2018;2018;;2
02083;Naissances;Naissances domiciliées en 2018;2018;;8
02084;Naissances;Naissances domiciliées en 2018;2018;;1
02085;Naissances;Naissances domiciliées en 2018;2018;;14
02086;Naissances;Naissances domiciliées en 2018;2018;;10
02087;Naissances;Naissances domiciliées en 2018;2018;;0
02088;Naissances;Naissances domiciliées en 2018;2018;;1
02089;Naissances;Naissances domiciliées en 2018;2018;;12
02090;Naissances;Naissances domiciliées en 2018;2018;;2
02091;Naissances;Naissances domiciliées en 2018;2018;;4
02093;Naissances;Naissances domiciliées en 2018;2018;;9
02094;Naissances;Naissances domiciliées en 2018;2018;;4
02095;Naissances;Naissances domiciliées en 2018;2018;;68
02096;Naissances;Naissances domiciliées en 2018;2018;;2
02097;Naissances;Naissances domiciliées en 2018;2018;;5
02098;Naissances;Naissances domiciliées en 2018;2018;;2
02099;Naissances;Naissances domiciliées en 2018;2018;;4
02100;Naissances;Naissances domiciliées en 2018;2018;;2
02101;Naissances;Naissances domiciliées en 2018;2018;;3
02102;Naissances;Naissances domiciliées en 2018;2018;;2
02103;Naissances;Naissances domiciliées en 2018;2018;;19
02104;Naissances;Naissances domiciliées en 2018;2018;;2
02105;Naissances;Naissances domiciliées en 2018;2018;;3
02106;Naissances;Naissances domiciliées en 2018;2018;;16
02107;Naissances;Naissances domiciliées en 2018;2018;;2
02108;Naissances;Naissances domiciliées en 2018;2018;;2
