CODGEO;indicator;category;startyear;endyear;NAISD15
01106;Naissances;Naissances domiciliées en 2015;2015;;0
01107;Naissances;Naissances domiciliées en 2015;2015;;2
01108;Naissances;Naissances domiciliées en 2015;2015;;14
01109;Naissances;Naissances domiciliées en 2015;2015;;27
01110;Naissances;Naissances domiciliées en 2015;2015;;2
01111;Naissances;Naissances domiciliées en 2015;2015;;5
01112;Naissances;Naissances domiciliées en 2015;2015;;6
01113;Naissances;Naissances domiciliées en 2015;2015;;10
01114;Naissances;Naissances domiciliées en 2015;2015;;3
01115;Naissances;Naissances domiciliées en 2015;2015;;16
01116;Naissances;Naissances domiciliées en 2015;2015;;7
01117;Naissances;Naissances domiciliées en 2015;2015;;3
01118;Naissances;Naissances domiciliées en 2015;2015;;17
01121;Naissances;Naissances domiciliées en 2015;2015;;1
01123;Naissances;Naissances domiciliées en 2015;2015;;7
01124;Naissances;Naissances domiciliées en 2015;2015;;9
01125;Naissances;Naissances domiciliées en 2015;2015;;9
01127;Naissances;Naissances domiciliées en 2015;2015;;6
01128;Naissances;Naissances domiciliées en 2015;2015;;4
01129;Naissances;Naissances domiciliées en 2015;2015;;4
01130;Naissances;Naissances domiciliées en 2015;2015;;29
01133;Naissances;Naissances domiciliées en 2015;2015;;7
01134;Naissances;Naissances domiciliées en 2015;2015;;13
01135;Naissances;Naissances domiciliées en 2015;2015;;13
01136;Naissances;Naissances domiciliées en 2015;2015;;9
01138;Naissances;Naissances domiciliées en 2015;2015;;38
01139;Naissances;Naissances domiciliées en 2015;2015;;4
01140;Naissances;Naissances domiciliées en 2015;2015;;4
01141;Naissances;Naissances domiciliées en 2015;2015;;2
01142;Naissances;Naissances domiciliées en 2015;2015;;58
01143;Naissances;Naissances domiciliées en 2015;2015;;86
01145;Naissances;Naissances domiciliées en 2015;2015;;10
01146;Naissances;Naissances domiciliées en 2015;2015;;2
01147;Naissances;Naissances domiciliées en 2015;2015;;7
01148;Naissances;Naissances domiciliées en 2015;2015;;17
01149;Naissances;Naissances domiciliées en 2015;2015;;10
01150;Naissances;Naissances domiciliées en 2015;2015;;5
01151;Naissances;Naissances domiciliées en 2015;2015;;14
01152;Naissances;Naissances domiciliées en 2015;2015;;9
01153;Naissances;Naissances domiciliées en 2015;2015;;20
01155;Naissances;Naissances domiciliées en 2015;2015;;4
01156;Naissances;Naissances domiciliées en 2015;2015;;8
01157;Naissances;Naissances domiciliées en 2015;2015;;19
01158;Naissances;Naissances domiciliées en 2015;2015;;10
01159;Naissances;Naissances domiciliées en 2015;2015;;43
01160;Naissances;Naissances domiciliées en 2015;2015;;105
01162;Naissances;Naissances domiciliées en 2015;2015;;0
01163;Naissances;Naissances domiciliées en 2015;2015;;18
01165;Naissances;Naissances domiciliées en 2015;2015;;17
01166;Naissances;Naissances domiciliées en 2015;2015;;18
01167;Naissances;Naissances domiciliées en 2015;2015;;6
01169;Naissances;Naissances domiciliées en 2015;2015;;8
01170;Naissances;Naissances domiciliées en 2015;2015;;15
01171;Naissances;Naissances domiciliées en 2015;2015;;6
01173;Naissances;Naissances domiciliées en 2015;2015;;175
01174;Naissances;Naissances domiciliées en 2015;2015;;1
01175;Naissances;Naissances domiciliées en 2015;2015;;12
01177;Naissances;Naissances domiciliées en 2015;2015;;2
01179;Naissances;Naissances domiciliées en 2015;2015;;14
01180;Naissances;Naissances domiciliées en 2015;2015;;4
01181;Naissances;Naissances domiciliées en 2015;2015;;10
01183;Naissances;Naissances domiciliées en 2015;2015;;18
01184;Naissances;Naissances domiciliées en 2015;2015;;10
01185;Naissances;Naissances domiciliées en 2015;2015;;42
01187;Naissances;Naissances domiciliées en 2015;2015;;8
01188;Naissances;Naissances domiciliées en 2015;2015;;2
01189;Naissances;Naissances domiciliées en 2015;2015;;12
01190;Naissances;Naissances domiciliées en 2015;2015;;1
01191;Naissances;Naissances domiciliées en 2015;2015;;0
01192;Naissances;Naissances domiciliées en 2015;2015;;21
01193;Naissances;Naissances domiciliées en 2015;2015;;1
01194;Naissances;Naissances domiciliées en 2015;2015;;75
01195;Naissances;Naissances domiciliées en 2015;2015;;19
01196;Naissances;Naissances domiciliées en 2015;2015;;14
01197;Naissances;Naissances domiciliées en 2015;2015;;5
01198;Naissances;Naissances domiciliées en 2015;2015;;4
01199;Naissances;Naissances domiciliées en 2015;2015;;26
01200;Naissances;Naissances domiciliées en 2015;2015;;3
01202;Naissances;Naissances domiciliées en 2015;2015;;72
01203;Naissances;Naissances domiciliées en 2015;2015;;17
01204;Naissances;Naissances domiciliées en 2015;2015;;5
01206;Naissances;Naissances domiciliées en 2015;2015;;3
01207;Naissances;Naissances domiciliées en 2015;2015;;4
01208;Naissances;Naissances domiciliées en 2015;2015;;0
01209;Naissances;Naissances domiciliées en 2015;2015;;8
01210;Naissances;Naissances domiciliées en 2015;2015;;2
01211;Naissances;Naissances domiciliées en 2015;2015;;16
01212;Naissances;Naissances domiciliées en 2015;2015;;8
01213;Naissances;Naissances domiciliées en 2015;2015;;12
01214;Naissances;Naissances domiciliées en 2015;2015;;2
01215;Naissances;Naissances domiciliées en 2015;2015;;2
01216;Naissances;Naissances domiciliées en 2015;2015;;8
01219;Naissances;Naissances domiciliées en 2015;2015;;4
01224;Naissances;Naissances domiciliées en 2015;2015;;40
01225;Naissances;Naissances domiciliées en 2015;2015;;3
01227;Naissances;Naissances domiciliées en 2015;2015;;5
01228;Naissances;Naissances domiciliées en 2015;2015;;6
01229;Naissances;Naissances domiciliées en 2015;2015;;16
01230;Naissances;Naissances domiciliées en 2015;2015;;5
01231;Naissances;Naissances domiciliées en 2015;2015;;16
01232;Naissances;Naissances domiciliées en 2015;2015;;24
01233;Naissances;Naissances domiciliées en 2015;2015;;2
01234;Naissances;Naissances domiciliées en 2015;2015;;2
01235;Naissances;Naissances domiciliées en 2015;2015;;22
01236;Naissances;Naissances domiciliées en 2015;2015;;15
01237;Naissances;Naissances domiciliées en 2015;2015;;19
01238;Naissances;Naissances domiciliées en 2015;2015;;16
01239;Naissances;Naissances domiciliées en 2015;2015;;3
01240;Naissances;Naissances domiciliées en 2015;2015;;10
01241;Naissances;Naissances domiciliées en 2015;2015;;10
01242;Naissances;Naissances domiciliées en 2015;2015;;0
01243;Naissances;Naissances domiciliées en 2015;2015;;18
01244;Naissances;Naissances domiciliées en 2015;2015;;93
01245;Naissances;Naissances domiciliées en 2015;2015;;11
01246;Naissances;Naissances domiciliées en 2015;2015;;27
01247;Naissances;Naissances domiciliées en 2015;2015;;4
01248;Naissances;Naissances domiciliées en 2015;2015;;14
01249;Naissances;Naissances domiciliées en 2015;2015;;112
01250;Naissances;Naissances domiciliées en 2015;2015;;16
01252;Naissances;Naissances domiciliées en 2015;2015;;7
01254;Naissances;Naissances domiciliées en 2015;2015;;22
01255;Naissances;Naissances domiciliées en 2015;2015;;6
01257;Naissances;Naissances domiciliées en 2015;2015;;3
01258;Naissances;Naissances domiciliées en 2015;2015;;8
01259;Naissances;Naissances domiciliées en 2015;2015;;10
01260;Naissances;Naissances domiciliées en 2015;2015;;7
01261;Naissances;Naissances domiciliées en 2015;2015;;8
01262;Naissances;Naissances domiciliées en 2015;2015;;93
01263;Naissances;Naissances domiciliées en 2015;2015;;35
01264;Naissances;Naissances domiciliées en 2015;2015;;8
01265;Naissances;Naissances domiciliées en 2015;2015;;25
01266;Naissances;Naissances domiciliées en 2015;2015;;13
01267;Naissances;Naissances domiciliées en 2015;2015;;9
01268;Naissances;Naissances domiciliées en 2015;2015;;4
01269;Naissances;Naissances domiciliées en 2015;2015;;50
01272;Naissances;Naissances domiciliées en 2015;2015;;12
01273;Naissances;Naissances domiciliées en 2015;2015;;21
01274;Naissances;Naissances domiciliées en 2015;2015;;8
01275;Naissances;Naissances domiciliées en 2015;2015;;19
01276;Naissances;Naissances domiciliées en 2015;2015;;25
01277;Naissances;Naissances domiciliées en 2015;2015;;1
01279;Naissances;Naissances domiciliées en 2015;2015;;0
01280;Naissances;Naissances domiciliées en 2015;2015;;1
01281;Naissances;Naissances domiciliées en 2015;2015;;34
01282;Naissances;Naissances domiciliées en 2015;2015;;5
01283;Naissances;Naissances domiciliées en 2015;2015;;324
01284;Naissances;Naissances domiciliées en 2015;2015;;6
01285;Naissances;Naissances domiciliées en 2015;2015;;15
01286;Naissances;Naissances domiciliées en 2015;2015;;11
01288;Naissances;Naissances domiciliées en 2015;2015;;22
01289;Naissances;Naissances domiciliées en 2015;2015;;55
01290;Naissances;Naissances domiciliées en 2015;2015;;9
01291;Naissances;Naissances domiciliées en 2015;2015;;11
01293;Naissances;Naissances domiciliées en 2015;2015;;0
01294;Naissances;Naissances domiciliées en 2015;2015;;8
01295;Naissances;Naissances domiciliées en 2015;2015;;6
01296;Naissances;Naissances domiciliées en 2015;2015;;5
01297;Naissances;Naissances domiciliées en 2015;2015;;10
01298;Naissances;Naissances domiciliées en 2015;2015;;3
01299;Naissances;Naissances domiciliées en 2015;2015;;9
01301;Naissances;Naissances domiciliées en 2015;2015;;31
01302;Naissances;Naissances domiciliées en 2015;2015;;0
01303;Naissances;Naissances domiciliées en 2015;2015;;17
01304;Naissances;Naissances domiciliées en 2015;2015;;40
01305;Naissances;Naissances domiciliées en 2015;2015;;17
01306;Naissances;Naissances domiciliées en 2015;2015;;16
01307;Naissances;Naissances domiciliées en 2015;2015;;15
01308;Naissances;Naissances domiciliées en 2015;2015;;6
01309;Naissances;Naissances domiciliées en 2015;2015;;0
01310;Naissances;Naissances domiciliées en 2015;2015;;0
01311;Naissances;Naissances domiciliées en 2015;2015;;0
01313;Naissances;Naissances domiciliées en 2015;2015;;78
01314;Naissances;Naissances domiciliées en 2015;2015;;22
01317;Naissances;Naissances domiciliées en 2015;2015;;5
01318;Naissances;Naissances domiciliées en 2015;2015;;8
01319;Naissances;Naissances domiciliées en 2015;2015;;5
01320;Naissances;Naissances domiciliées en 2015;2015;;29
01321;Naissances;Naissances domiciliées en 2015;2015;;6
01322;Naissances;Naissances domiciliées en 2015;2015;;29
01323;Naissances;Naissances domiciliées en 2015;2015;;10
01325;Naissances;Naissances domiciliées en 2015;2015;;14
01328;Naissances;Naissances domiciliées en 2015;2015;;6
01329;Naissances;Naissances domiciliées en 2015;2015;;0
01330;Naissances;Naissances domiciliées en 2015;2015;;0
01331;Naissances;Naissances domiciliées en 2015;2015;;4
01332;Naissances;Naissances domiciliées en 2015;2015;;17
01333;Naissances;Naissances domiciliées en 2015;2015;;36
01334;Naissances;Naissances domiciliées en 2015;2015;;6
01335;Naissances;Naissances domiciliées en 2015;2015;;5
01336;Naissances;Naissances domiciliées en 2015;2015;;10
01337;Naissances;Naissances domiciliées en 2015;2015;;8
01338;Naissances;Naissances domiciliées en 2015;2015;;11
01339;Naissances;Naissances domiciliées en 2015;2015;;16
01342;Naissances;Naissances domiciliées en 2015;2015;;4
01343;Naissances;Naissances domiciliées en 2015;2015;;20
01344;Naissances;Naissances domiciliées en 2015;2015;;40
01345;Naissances;Naissances domiciliées en 2015;2015;;23
01346;Naissances;Naissances domiciliées en 2015;2015;;12
01347;Naissances;Naissances domiciliées en 2015;2015;;14
01348;Naissances;Naissances domiciliées en 2015;2015;;24
01349;Naissances;Naissances domiciliées en 2015;2015;;2
01350;Naissances;Naissances domiciliées en 2015;2015;;26
01351;Naissances;Naissances domiciliées en 2015;2015;;17
01352;Naissances;Naissances domiciliées en 2015;2015;;7
01353;Naissances;Naissances domiciliées en 2015;2015;;16
01354;Naissances;Naissances domiciliées en 2015;2015;;113
01355;Naissances;Naissances domiciliées en 2015;2015;;7
01356;Naissances;Naissances domiciliées en 2015;2015;;2
01357;Naissances;Naissances domiciliées en 2015;2015;;9
01358;Naissances;Naissances domiciliées en 2015;2015;;8
01359;Naissances;Naissances domiciliées en 2015;2015;;5
01360;Naissances;Naissances domiciliées en 2015;2015;;15
01361;Naissances;Naissances domiciliées en 2015;2015;;14
01362;Naissances;Naissances domiciliées en 2015;2015;;10
01363;Naissances;Naissances domiciliées en 2015;2015;;16
01364;Naissances;Naissances domiciliées en 2015;2015;;6
01365;Naissances;Naissances domiciliées en 2015;2015;;7
01366;Naissances;Naissances domiciliées en 2015;2015;;14
01367;Naissances;Naissances domiciliées en 2015;2015;;7
01368;Naissances;Naissances domiciliées en 2015;2015;;7
01369;Naissances;Naissances domiciliées en 2015;2015;;8
01370;Naissances;Naissances domiciliées en 2015;2015;;18
01371;Naissances;Naissances domiciliées en 2015;2015;;14
01372;Naissances;Naissances domiciliées en 2015;2015;;1
01373;Naissances;Naissances domiciliées en 2015;2015;;10
01374;Naissances;Naissances domiciliées en 2015;2015;;21
01375;Naissances;Naissances domiciliées en 2015;2015;;10
01376;Naissances;Naissances domiciliées en 2015;2015;;58
01378;Naissances;Naissances domiciliées en 2015;2015;;29
01379;Naissances;Naissances domiciliées en 2015;2015;;10
01380;Naissances;Naissances domiciliées en 2015;2015;;3
01381;Naissances;Naissances domiciliées en 2015;2015;;11
01382;Naissances;Naissances domiciliées en 2015;2015;;1
01383;Naissances;Naissances domiciliées en 2015;2015;;21
01384;Naissances;Naissances domiciliées en 2015;2015;;22
01385;Naissances;Naissances domiciliées en 2015;2015;;4
01386;Naissances;Naissances domiciliées en 2015;2015;;15
01387;Naissances;Naissances domiciliées en 2015;2015;;3
01388;Naissances;Naissances domiciliées en 2015;2015;;19
01389;Naissances;Naissances domiciliées en 2015;2015;;19
01390;Naissances;Naissances domiciliées en 2015;2015;;18
01391;Naissances;Naissances domiciliées en 2015;2015;;2
01392;Naissances;Naissances domiciliées en 2015;2015;;5
01393;Naissances;Naissances domiciliées en 2015;2015;;4
01396;Naissances;Naissances domiciliées en 2015;2015;;6
01397;Naissances;Naissances domiciliées en 2015;2015;;4
01398;Naissances;Naissances domiciliées en 2015;2015;;22
01399;Naissances;Naissances domiciliées en 2015;2015;;24
01400;Naissances;Naissances domiciliées en 2015;2015;;1
01401;Naissances;Naissances domiciliées en 2015;2015;;3
01402;Naissances;Naissances domiciliées en 2015;2015;;5
01403;Naissances;Naissances domiciliées en 2015;2015;;13
01404;Naissances;Naissances domiciliées en 2015;2015;;3
01405;Naissances;Naissances domiciliées en 2015;2015;;24
01406;Naissances;Naissances domiciliées en 2015;2015;;1
01407;Naissances;Naissances domiciliées en 2015;2015;;9
01408;Naissances;Naissances domiciliées en 2015;2015;;5
01410;Naissances;Naissances domiciliées en 2015;2015;;2
01411;Naissances;Naissances domiciliées en 2015;2015;;3
01412;Naissances;Naissances domiciliées en 2015;2015;;11
01415;Naissances;Naissances domiciliées en 2015;2015;;1
01416;Naissances;Naissances domiciliées en 2015;2015;;12
01418;Naissances;Naissances domiciliées en 2015;2015;;13
01419;Naissances;Naissances domiciliées en 2015;2015;;60
01420;Naissances;Naissances domiciliées en 2015;2015;;14
01421;Naissances;Naissances domiciliées en 2015;2015;;15
01422;Naissances;Naissances domiciliées en 2015;2015;;9
01423;Naissances;Naissances domiciliées en 2015;2015;;9
01424;Naissances;Naissances domiciliées en 2015;2015;;14
01425;Naissances;Naissances domiciliées en 2015;2015;;1
01426;Naissances;Naissances domiciliées en 2015;2015;;23
01427;Naissances;Naissances domiciliées en 2015;2015;;82
01428;Naissances;Naissances domiciliées en 2015;2015;;0
01429;Naissances;Naissances domiciliées en 2015;2015;;9
01430;Naissances;Naissances domiciliées en 2015;2015;;6
01431;Naissances;Naissances domiciliées en 2015;2015;;16
01432;Naissances;Naissances domiciliées en 2015;2015;;0
01433;Naissances;Naissances domiciliées en 2015;2015;;4
01434;Naissances;Naissances domiciliées en 2015;2015;;9
01435;Naissances;Naissances domiciliées en 2015;2015;;16
01436;Naissances;Naissances domiciliées en 2015;2015;;4
01437;Naissances;Naissances domiciliées en 2015;2015;;3
01439;Naissances;Naissances domiciliées en 2015;2015;;0
01441;Naissances;Naissances domiciliées en 2015;2015;;4
01443;Naissances;Naissances domiciliées en 2015;2015;;58
01444;Naissances;Naissances domiciliées en 2015;2015;;8
01445;Naissances;Naissances domiciliées en 2015;2015;;7
01446;Naissances;Naissances domiciliées en 2015;2015;;15
01447;Naissances;Naissances domiciliées en 2015;2015;;14
01448;Naissances;Naissances domiciliées en 2015;2015;;3
01449;Naissances;Naissances domiciliées en 2015;2015;;8
01450;Naissances;Naissances domiciliées en 2015;2015;;39
01451;Naissances;Naissances domiciliées en 2015;2015;;61
01452;Naissances;Naissances domiciliées en 2015;2015;;18
01453;Naissances;Naissances domiciliées en 2015;2015;;6
01454;Naissances;Naissances domiciliées en 2015;2015;;11
01456;Naissances;Naissances domiciliées en 2015;2015;;0
01457;Naissances;Naissances domiciliées en 2015;2015;;29
02001;Naissances;Naissances domiciliées en 2015;2015;;5
02002;Naissances;Naissances domiciliées en 2015;2015;;9
02003;Naissances;Naissances domiciliées en 2015;2015;;11
02004;Naissances;Naissances domiciliées en 2015;2015;;2
02005;Naissances;Naissances domiciliées en 2015;2015;;5
02006;Naissances;Naissances domiciliées en 2015;2015;;3
02007;Naissances;Naissances domiciliées en 2015;2015;;2
02008;Naissances;Naissances domiciliées en 2015;2015;;3
02009;Naissances;Naissances domiciliées en 2015;2015;;6
02010;Naissances;Naissances domiciliées en 2015;2015;;2
02011;Naissances;Naissances domiciliées en 2015;2015;;9
02012;Naissances;Naissances domiciliées en 2015;2015;;0
02013;Naissances;Naissances domiciliées en 2015;2015;;3
02014;Naissances;Naissances domiciliées en 2015;2015;;2
02015;Naissances;Naissances domiciliées en 2015;2015;;1
02016;Naissances;Naissances domiciliées en 2015;2015;;4
02017;Naissances;Naissances domiciliées en 2015;2015;;5
02018;Naissances;Naissances domiciliées en 2015;2015;;25
02019;Naissances;Naissances domiciliées en 2015;2015;;3
02020;Naissances;Naissances domiciliées en 2015;2015;;5
02021;Naissances;Naissances domiciliées en 2015;2015;;0
02022;Naissances;Naissances domiciliées en 2015;2015;;9
02023;Naissances;Naissances domiciliées en 2015;2015;;1
02024;Naissances;Naissances domiciliées en 2015;2015;;1
02025;Naissances;Naissances domiciliées en 2015;2015;;4
02027;Naissances;Naissances domiciliées en 2015;2015;;4
02028;Naissances;Naissances domiciliées en 2015;2015;;18
02029;Naissances;Naissances domiciliées en 2015;2015;;3
02030;Naissances;Naissances domiciliées en 2015;2015;;2
02031;Naissances;Naissances domiciliées en 2015;2015;;10
02032;Naissances;Naissances domiciliées en 2015;2015;;4
02033;Naissances;Naissances domiciliées en 2015;2015;;1
02034;Naissances;Naissances domiciliées en 2015;2015;;2
02035;Naissances;Naissances domiciliées en 2015;2015;;3
02036;Naissances;Naissances domiciliées en 2015;2015;;1
02037;Naissances;Naissances domiciliées en 2015;2015;;10
02038;Naissances;Naissances domiciliées en 2015;2015;;0
02039;Naissances;Naissances domiciliées en 2015;2015;;1
02040;Naissances;Naissances domiciliées en 2015;2015;;3
02041;Naissances;Naissances domiciliées en 2015;2015;;8
02042;Naissances;Naissances domiciliées en 2015;2015;;6
02043;Naissances;Naissances domiciliées en 2015;2015;;0
02044;Naissances;Naissances domiciliées en 2015;2015;;1
02046;Naissances;Naissances domiciliées en 2015;2015;;4
02047;Naissances;Naissances domiciliées en 2015;2015;;1
02048;Naissances;Naissances domiciliées en 2015;2015;;1
02049;Naissances;Naissances domiciliées en 2015;2015;;6
02050;Naissances;Naissances domiciliées en 2015;2015;;2
02051;Naissances;Naissances domiciliées en 2015;2015;;2
02052;Naissances;Naissances domiciliées en 2015;2015;;1
02053;Naissances;Naissances domiciliées en 2015;2015;;9
02054;Naissances;Naissances domiciliées en 2015;2015;;4
02055;Naissances;Naissances domiciliées en 2015;2015;;0
02056;Naissances;Naissances domiciliées en 2015;2015;;4
02057;Naissances;Naissances domiciliées en 2015;2015;;15
02058;Naissances;Naissances domiciliées en 2015;2015;;7
02059;Naissances;Naissances domiciliées en 2015;2015;;39
02060;Naissances;Naissances domiciliées en 2015;2015;;2
02061;Naissances;Naissances domiciliées en 2015;2015;;2
02062;Naissances;Naissances domiciliées en 2015;2015;;2
02063;Naissances;Naissances domiciliées en 2015;2015;;3
02064;Naissances;Naissances domiciliées en 2015;2015;;48
02065;Naissances;Naissances domiciliées en 2015;2015;;6
02066;Naissances;Naissances domiciliées en 2015;2015;;1
02067;Naissances;Naissances domiciliées en 2015;2015;;3
02068;Naissances;Naissances domiciliées en 2015;2015;;1
02069;Naissances;Naissances domiciliées en 2015;2015;;0
02070;Naissances;Naissances domiciliées en 2015;2015;;4
02071;Naissances;Naissances domiciliées en 2015;2015;;10
02072;Naissances;Naissances domiciliées en 2015;2015;;3
02073;Naissances;Naissances domiciliées en 2015;2015;;7
02074;Naissances;Naissances domiciliées en 2015;2015;;7
02075;Naissances;Naissances domiciliées en 2015;2015;;3
02076;Naissances;Naissances domiciliées en 2015;2015;;3
02077;Naissances;Naissances domiciliées en 2015;2015;;1
02078;Naissances;Naissances domiciliées en 2015;2015;;2
02079;Naissances;Naissances domiciliées en 2015;2015;;1
02080;Naissances;Naissances domiciliées en 2015;2015;;2
02081;Naissances;Naissances domiciliées en 2015;2015;;5
02082;Naissances;Naissances domiciliées en 2015;2015;;3
02083;Naissances;Naissances domiciliées en 2015;2015;;10
02084;Naissances;Naissances domiciliées en 2015;2015;;2
02085;Naissances;Naissances domiciliées en 2015;2015;;12
02086;Naissances;Naissances domiciliées en 2015;2015;;7
02087;Naissances;Naissances domiciliées en 2015;2015;;0
02088;Naissances;Naissances domiciliées en 2015;2015;;1
02089;Naissances;Naissances domiciliées en 2015;2015;;7
02090;Naissances;Naissances domiciliées en 2015;2015;;3
02091;Naissances;Naissances domiciliées en 2015;2015;;2
02093;Naissances;Naissances domiciliées en 2015;2015;;14
02094;Naissances;Naissances domiciliées en 2015;2015;;4
02095;Naissances;Naissances domiciliées en 2015;2015;;72
02096;Naissances;Naissances domiciliées en 2015;2015;;2
02097;Naissances;Naissances domiciliées en 2015;2015;;2
02098;Naissances;Naissances domiciliées en 2015;2015;;9
02099;Naissances;Naissances domiciliées en 2015;2015;;3
02100;Naissances;Naissances domiciliées en 2015;2015;;0
02101;Naissances;Naissances domiciliées en 2015;2015;;3
02102;Naissances;Naissances domiciliées en 2015;2015;;1
02103;Naissances;Naissances domiciliées en 2015;2015;;17
02104;Naissances;Naissances domiciliées en 2015;2015;;0
02105;Naissances;Naissances domiciliées en 2015;2015;;2
02106;Naissances;Naissances domiciliées en 2015;2015;;10
02107;Naissances;Naissances domiciliées en 2015;2015;;0
02108;Naissances;Naissances domiciliées en 2015;2015;;1
