CODGEO;indicator;category;startyear;endyear;NAISD20
01087;Naissances;Naissances domiciliées en 2020;2020;;2
01088;Naissances;Naissances domiciliées en 2020;2020;;15
01089;Naissances;Naissances domiciliées en 2020;2020;;23
01090;Naissances;Naissances domiciliées en 2020;2020;;7
01092;Naissances;Naissances domiciliées en 2020;2020;;18
01093;Naissances;Naissances domiciliées en 2020;2020;;35
01094;Naissances;Naissances domiciliées en 2020;2020;;5
01095;Naissances;Naissances domiciliées en 2020;2020;;8
01096;Naissances;Naissances domiciliées en 2020;2020;;5
01098;Naissances;Naissances domiciliées en 2020;2020;;8
01099;Naissances;Naissances domiciliées en 2020;2020;;18
01100;Naissances;Naissances domiciliées en 2020;2020;;1
01101;Naissances;Naissances domiciliées en 2020;2020;;2
01102;Naissances;Naissances domiciliées en 2020;2020;;10
01103;Naissances;Naissances domiciliées en 2020;2020;;29
01104;Naissances;Naissances domiciliées en 2020;2020;;2
01105;Naissances;Naissances domiciliées en 2020;2020;;28
01106;Naissances;Naissances domiciliées en 2020;2020;;4
01107;Naissances;Naissances domiciliées en 2020;2020;;1
01108;Naissances;Naissances domiciliées en 2020;2020;;9
01109;Naissances;Naissances domiciliées en 2020;2020;;28
01110;Naissances;Naissances domiciliées en 2020;2020;;0
01111;Naissances;Naissances domiciliées en 2020;2020;;1
01112;Naissances;Naissances domiciliées en 2020;2020;;10
01113;Naissances;Naissances domiciliées en 2020;2020;;10
01114;Naissances;Naissances domiciliées en 2020;2020;;7
01115;Naissances;Naissances domiciliées en 2020;2020;;13
01116;Naissances;Naissances domiciliées en 2020;2020;;6
01117;Naissances;Naissances domiciliées en 2020;2020;;0
01118;Naissances;Naissances domiciliées en 2020;2020;;9
01121;Naissances;Naissances domiciliées en 2020;2020;;2
01123;Naissances;Naissances domiciliées en 2020;2020;;12
01124;Naissances;Naissances domiciliées en 2020;2020;;9
01125;Naissances;Naissances domiciliées en 2020;2020;;6
01127;Naissances;Naissances domiciliées en 2020;2020;;6
01128;Naissances;Naissances domiciliées en 2020;2020;;3
01129;Naissances;Naissances domiciliées en 2020;2020;;2
01130;Naissances;Naissances domiciliées en 2020;2020;;28
01133;Naissances;Naissances domiciliées en 2020;2020;;3
01134;Naissances;Naissances domiciliées en 2020;2020;;20
01135;Naissances;Naissances domiciliées en 2020;2020;;13
01136;Naissances;Naissances domiciliées en 2020;2020;;9
01138;Naissances;Naissances domiciliées en 2020;2020;;26
01139;Naissances;Naissances domiciliées en 2020;2020;;6
01140;Naissances;Naissances domiciliées en 2020;2020;;11
01141;Naissances;Naissances domiciliées en 2020;2020;;4
01142;Naissances;Naissances domiciliées en 2020;2020;;49
01143;Naissances;Naissances domiciliées en 2020;2020;;104
01145;Naissances;Naissances domiciliées en 2020;2020;;14
01146;Naissances;Naissances domiciliées en 2020;2020;;5
01147;Naissances;Naissances domiciliées en 2020;2020;;8
01148;Naissances;Naissances domiciliées en 2020;2020;;20
01149;Naissances;Naissances domiciliées en 2020;2020;;8
01150;Naissances;Naissances domiciliées en 2020;2020;;2
01151;Naissances;Naissances domiciliées en 2020;2020;;13
01152;Naissances;Naissances domiciliées en 2020;2020;;4
01153;Naissances;Naissances domiciliées en 2020;2020;;16
01155;Naissances;Naissances domiciliées en 2020;2020;;0
01156;Naissances;Naissances domiciliées en 2020;2020;;9
01157;Naissances;Naissances domiciliées en 2020;2020;;23
01158;Naissances;Naissances domiciliées en 2020;2020;;2
01159;Naissances;Naissances domiciliées en 2020;2020;;32
01160;Naissances;Naissances domiciliées en 2020;2020;;99
01162;Naissances;Naissances domiciliées en 2020;2020;;1
01163;Naissances;Naissances domiciliées en 2020;2020;;20
01165;Naissances;Naissances domiciliées en 2020;2020;;17
01166;Naissances;Naissances domiciliées en 2020;2020;;28
01167;Naissances;Naissances domiciliées en 2020;2020;;7
01169;Naissances;Naissances domiciliées en 2020;2020;;4
01170;Naissances;Naissances domiciliées en 2020;2020;;7
01171;Naissances;Naissances domiciliées en 2020;2020;;6
01173;Naissances;Naissances domiciliées en 2020;2020;;199
01174;Naissances;Naissances domiciliées en 2020;2020;;1
01175;Naissances;Naissances domiciliées en 2020;2020;;8
01177;Naissances;Naissances domiciliées en 2020;2020;;2
01179;Naissances;Naissances domiciliées en 2020;2020;;14
01180;Naissances;Naissances domiciliées en 2020;2020;;6
01181;Naissances;Naissances domiciliées en 2020;2020;;12
01183;Naissances;Naissances domiciliées en 2020;2020;;14
01184;Naissances;Naissances domiciliées en 2020;2020;;5
01185;Naissances;Naissances domiciliées en 2020;2020;;35
01187;Naissances;Naissances domiciliées en 2020;2020;;3
01188;Naissances;Naissances domiciliées en 2020;2020;;9
01189;Naissances;Naissances domiciliées en 2020;2020;;17
01190;Naissances;Naissances domiciliées en 2020;2020;;0
01191;Naissances;Naissances domiciliées en 2020;2020;;3
01192;Naissances;Naissances domiciliées en 2020;2020;;23
01193;Naissances;Naissances domiciliées en 2020;2020;;2
01194;Naissances;Naissances domiciliées en 2020;2020;;61
01195;Naissances;Naissances domiciliées en 2020;2020;;15
01196;Naissances;Naissances domiciliées en 2020;2020;;12
01197;Naissances;Naissances domiciliées en 2020;2020;;4
01198;Naissances;Naissances domiciliées en 2020;2020;;3
01199;Naissances;Naissances domiciliées en 2020;2020;;21
01200;Naissances;Naissances domiciliées en 2020;2020;;1
01202;Naissances;Naissances domiciliées en 2020;2020;;68
01203;Naissances;Naissances domiciliées en 2020;2020;;7
01204;Naissances;Naissances domiciliées en 2020;2020;;12
01206;Naissances;Naissances domiciliées en 2020;2020;;0
01207;Naissances;Naissances domiciliées en 2020;2020;;3
01208;Naissances;Naissances domiciliées en 2020;2020;;2
01209;Naissances;Naissances domiciliées en 2020;2020;;8
01210;Naissances;Naissances domiciliées en 2020;2020;;0
01211;Naissances;Naissances domiciliées en 2020;2020;;14
01212;Naissances;Naissances domiciliées en 2020;2020;;10
01213;Naissances;Naissances domiciliées en 2020;2020;;19
01214;Naissances;Naissances domiciliées en 2020;2020;;1
01215;Naissances;Naissances domiciliées en 2020;2020;;1
01216;Naissances;Naissances domiciliées en 2020;2020;;5
01219;Naissances;Naissances domiciliées en 2020;2020;;0
01224;Naissances;Naissances domiciliées en 2020;2020;;42
01225;Naissances;Naissances domiciliées en 2020;2020;;5
01227;Naissances;Naissances domiciliées en 2020;2020;;4
01228;Naissances;Naissances domiciliées en 2020;2020;;3
01229;Naissances;Naissances domiciliées en 2020;2020;;13
01230;Naissances;Naissances domiciliées en 2020;2020;;4
01231;Naissances;Naissances domiciliées en 2020;2020;;18
01232;Naissances;Naissances domiciliées en 2020;2020;;13
01233;Naissances;Naissances domiciliées en 2020;2020;;0
01234;Naissances;Naissances domiciliées en 2020;2020;;0
01235;Naissances;Naissances domiciliées en 2020;2020;;14
01236;Naissances;Naissances domiciliées en 2020;2020;;10
01237;Naissances;Naissances domiciliées en 2020;2020;;19
01238;Naissances;Naissances domiciliées en 2020;2020;;21
01239;Naissances;Naissances domiciliées en 2020;2020;;9
01240;Naissances;Naissances domiciliées en 2020;2020;;1
01241;Naissances;Naissances domiciliées en 2020;2020;;10
01242;Naissances;Naissances domiciliées en 2020;2020;;2
01243;Naissances;Naissances domiciliées en 2020;2020;;8
01244;Naissances;Naissances domiciliées en 2020;2020;;96
01245;Naissances;Naissances domiciliées en 2020;2020;;5
01246;Naissances;Naissances domiciliées en 2020;2020;;26
01247;Naissances;Naissances domiciliées en 2020;2020;;4
01248;Naissances;Naissances domiciliées en 2020;2020;;13
01249;Naissances;Naissances domiciliées en 2020;2020;;111
01250;Naissances;Naissances domiciliées en 2020;2020;;19
01252;Naissances;Naissances domiciliées en 2020;2020;;10
01254;Naissances;Naissances domiciliées en 2020;2020;;24
01255;Naissances;Naissances domiciliées en 2020;2020;;4
01257;Naissances;Naissances domiciliées en 2020;2020;;3
01258;Naissances;Naissances domiciliées en 2020;2020;;9
01259;Naissances;Naissances domiciliées en 2020;2020;;17
01260;Naissances;Naissances domiciliées en 2020;2020;;5
01261;Naissances;Naissances domiciliées en 2020;2020;;7
01262;Naissances;Naissances domiciliées en 2020;2020;;81
01263;Naissances;Naissances domiciliées en 2020;2020;;40
01264;Naissances;Naissances domiciliées en 2020;2020;;7
01265;Naissances;Naissances domiciliées en 2020;2020;;30
01266;Naissances;Naissances domiciliées en 2020;2020;;14
01267;Naissances;Naissances domiciliées en 2020;2020;;4
01268;Naissances;Naissances domiciliées en 2020;2020;;3
01269;Naissances;Naissances domiciliées en 2020;2020;;47
01272;Naissances;Naissances domiciliées en 2020;2020;;16
01273;Naissances;Naissances domiciliées en 2020;2020;;23
01274;Naissances;Naissances domiciliées en 2020;2020;;9
01275;Naissances;Naissances domiciliées en 2020;2020;;23
01276;Naissances;Naissances domiciliées en 2020;2020;;26
01277;Naissances;Naissances domiciliées en 2020;2020;;1
01279;Naissances;Naissances domiciliées en 2020;2020;;1
01280;Naissances;Naissances domiciliées en 2020;2020;;1
01281;Naissances;Naissances domiciliées en 2020;2020;;46
01282;Naissances;Naissances domiciliées en 2020;2020;;0
01283;Naissances;Naissances domiciliées en 2020;2020;;266
01284;Naissances;Naissances domiciliées en 2020;2020;;11
01285;Naissances;Naissances domiciliées en 2020;2020;;15
01286;Naissances;Naissances domiciliées en 2020;2020;;9
01288;Naissances;Naissances domiciliées en 2020;2020;;30
01289;Naissances;Naissances domiciliées en 2020;2020;;62
01290;Naissances;Naissances domiciliées en 2020;2020;;11
01291;Naissances;Naissances domiciliées en 2020;2020;;5
01293;Naissances;Naissances domiciliées en 2020;2020;;1
01294;Naissances;Naissances domiciliées en 2020;2020;;7
01295;Naissances;Naissances domiciliées en 2020;2020;;10
01296;Naissances;Naissances domiciliées en 2020;2020;;3
01297;Naissances;Naissances domiciliées en 2020;2020;;8
01298;Naissances;Naissances domiciliées en 2020;2020;;2
01299;Naissances;Naissances domiciliées en 2020;2020;;14
01301;Naissances;Naissances domiciliées en 2020;2020;;28
01302;Naissances;Naissances domiciliées en 2020;2020;;0
01303;Naissances;Naissances domiciliées en 2020;2020;;7
01304;Naissances;Naissances domiciliées en 2020;2020;;34
01305;Naissances;Naissances domiciliées en 2020;2020;;17
01306;Naissances;Naissances domiciliées en 2020;2020;;10
01307;Naissances;Naissances domiciliées en 2020;2020;;5
01308;Naissances;Naissances domiciliées en 2020;2020;;4
01309;Naissances;Naissances domiciliées en 2020;2020;;1
01310;Naissances;Naissances domiciliées en 2020;2020;;0
01311;Naissances;Naissances domiciliées en 2020;2020;;1
01313;Naissances;Naissances domiciliées en 2020;2020;;77
01314;Naissances;Naissances domiciliées en 2020;2020;;19
01317;Naissances;Naissances domiciliées en 2020;2020;;2
01318;Naissances;Naissances domiciliées en 2020;2020;;13
01319;Naissances;Naissances domiciliées en 2020;2020;;4
01320;Naissances;Naissances domiciliées en 2020;2020;;35
01321;Naissances;Naissances domiciliées en 2020;2020;;8
01322;Naissances;Naissances domiciliées en 2020;2020;;55
01323;Naissances;Naissances domiciliées en 2020;2020;;10
01325;Naissances;Naissances domiciliées en 2020;2020;;18
01328;Naissances;Naissances domiciliées en 2020;2020;;6
01329;Naissances;Naissances domiciliées en 2020;2020;;0
01330;Naissances;Naissances domiciliées en 2020;2020;;0
01331;Naissances;Naissances domiciliées en 2020;2020;;1
01332;Naissances;Naissances domiciliées en 2020;2020;;4
01333;Naissances;Naissances domiciliées en 2020;2020;;21
01334;Naissances;Naissances domiciliées en 2020;2020;;11
01335;Naissances;Naissances domiciliées en 2020;2020;;5
01336;Naissances;Naissances domiciliées en 2020;2020;;9
01337;Naissances;Naissances domiciliées en 2020;2020;;14
01338;Naissances;Naissances domiciliées en 2020;2020;;13
01339;Naissances;Naissances domiciliées en 2020;2020;;10
01342;Naissances;Naissances domiciliées en 2020;2020;;5
01343;Naissances;Naissances domiciliées en 2020;2020;;25
01344;Naissances;Naissances domiciliées en 2020;2020;;43
01345;Naissances;Naissances domiciliées en 2020;2020;;23
01346;Naissances;Naissances domiciliées en 2020;2020;;8
01347;Naissances;Naissances domiciliées en 2020;2020;;24
01348;Naissances;Naissances domiciliées en 2020;2020;;19
01349;Naissances;Naissances domiciliées en 2020;2020;;8
01350;Naissances;Naissances domiciliées en 2020;2020;;27
01351;Naissances;Naissances domiciliées en 2020;2020;;23
01352;Naissances;Naissances domiciliées en 2020;2020;;7
01353;Naissances;Naissances domiciliées en 2020;2020;;21
01354;Naissances;Naissances domiciliées en 2020;2020;;127
01355;Naissances;Naissances domiciliées en 2020;2020;;2
01356;Naissances;Naissances domiciliées en 2020;2020;;2
01357;Naissances;Naissances domiciliées en 2020;2020;;6
01358;Naissances;Naissances domiciliées en 2020;2020;;1
01359;Naissances;Naissances domiciliées en 2020;2020;;3
01360;Naissances;Naissances domiciliées en 2020;2020;;20
01361;Naissances;Naissances domiciliées en 2020;2020;;21
01362;Naissances;Naissances domiciliées en 2020;2020;;4
01363;Naissances;Naissances domiciliées en 2020;2020;;8
01364;Naissances;Naissances domiciliées en 2020;2020;;12
01365;Naissances;Naissances domiciliées en 2020;2020;;11
01366;Naissances;Naissances domiciliées en 2020;2020;;13
01367;Naissances;Naissances domiciliées en 2020;2020;;3
01368;Naissances;Naissances domiciliées en 2020;2020;;8
01369;Naissances;Naissances domiciliées en 2020;2020;;11
01370;Naissances;Naissances domiciliées en 2020;2020;;18
01371;Naissances;Naissances domiciliées en 2020;2020;;16
01372;Naissances;Naissances domiciliées en 2020;2020;;2
01373;Naissances;Naissances domiciliées en 2020;2020;;6
01374;Naissances;Naissances domiciliées en 2020;2020;;19
01375;Naissances;Naissances domiciliées en 2020;2020;;15
01376;Naissances;Naissances domiciliées en 2020;2020;;68
01378;Naissances;Naissances domiciliées en 2020;2020;;23
01379;Naissances;Naissances domiciliées en 2020;2020;;11
01380;Naissances;Naissances domiciliées en 2020;2020;;1
01381;Naissances;Naissances domiciliées en 2020;2020;;7
01382;Naissances;Naissances domiciliées en 2020;2020;;3
01383;Naissances;Naissances domiciliées en 2020;2020;;14
01384;Naissances;Naissances domiciliées en 2020;2020;;18
01385;Naissances;Naissances domiciliées en 2020;2020;;3
01386;Naissances;Naissances domiciliées en 2020;2020;;7
01387;Naissances;Naissances domiciliées en 2020;2020;;2
01388;Naissances;Naissances domiciliées en 2020;2020;;16
01389;Naissances;Naissances domiciliées en 2020;2020;;21
01390;Naissances;Naissances domiciliées en 2020;2020;;13
01391;Naissances;Naissances domiciliées en 2020;2020;;3
01392;Naissances;Naissances domiciliées en 2020;2020;;3
01393;Naissances;Naissances domiciliées en 2020;2020;;6
01396;Naissances;Naissances domiciliées en 2020;2020;;5
01397;Naissances;Naissances domiciliées en 2020;2020;;7
01398;Naissances;Naissances domiciliées en 2020;2020;;17
01399;Naissances;Naissances domiciliées en 2020;2020;;20
01400;Naissances;Naissances domiciliées en 2020;2020;;2
01401;Naissances;Naissances domiciliées en 2020;2020;;11
01402;Naissances;Naissances domiciliées en 2020;2020;;5
01403;Naissances;Naissances domiciliées en 2020;2020;;8
01404;Naissances;Naissances domiciliées en 2020;2020;;3
01405;Naissances;Naissances domiciliées en 2020;2020;;13
01406;Naissances;Naissances domiciliées en 2020;2020;;3
01407;Naissances;Naissances domiciliées en 2020;2020;;7
01408;Naissances;Naissances domiciliées en 2020;2020;;5
01410;Naissances;Naissances domiciliées en 2020;2020;;7
01411;Naissances;Naissances domiciliées en 2020;2020;;1
01412;Naissances;Naissances domiciliées en 2020;2020;;15
01415;Naissances;Naissances domiciliées en 2020;2020;;2
01416;Naissances;Naissances domiciliées en 2020;2020;;8
01418;Naissances;Naissances domiciliées en 2020;2020;;8
01419;Naissances;Naissances domiciliées en 2020;2020;;62
01420;Naissances;Naissances domiciliées en 2020;2020;;18
01421;Naissances;Naissances domiciliées en 2020;2020;;10
01422;Naissances;Naissances domiciliées en 2020;2020;;10
01423;Naissances;Naissances domiciliées en 2020;2020;;25
01424;Naissances;Naissances domiciliées en 2020;2020;;16
01425;Naissances;Naissances domiciliées en 2020;2020;;2
01426;Naissances;Naissances domiciliées en 2020;2020;;29
01427;Naissances;Naissances domiciliées en 2020;2020;;91
01428;Naissances;Naissances domiciliées en 2020;2020;;3
01429;Naissances;Naissances domiciliées en 2020;2020;;8
01430;Naissances;Naissances domiciliées en 2020;2020;;10
01431;Naissances;Naissances domiciliées en 2020;2020;;12
01432;Naissances;Naissances domiciliées en 2020;2020;;2
01433;Naissances;Naissances domiciliées en 2020;2020;;1
01434;Naissances;Naissances domiciliées en 2020;2020;;7
01435;Naissances;Naissances domiciliées en 2020;2020;;15
01436;Naissances;Naissances domiciliées en 2020;2020;;3
01437;Naissances;Naissances domiciliées en 2020;2020;;0
01439;Naissances;Naissances domiciliées en 2020;2020;;1
01441;Naissances;Naissances domiciliées en 2020;2020;;7
01443;Naissances;Naissances domiciliées en 2020;2020;;62
01444;Naissances;Naissances domiciliées en 2020;2020;;9
01445;Naissances;Naissances domiciliées en 2020;2020;;7
01446;Naissances;Naissances domiciliées en 2020;2020;;27
01447;Naissances;Naissances domiciliées en 2020;2020;;14
01448;Naissances;Naissances domiciliées en 2020;2020;;5
01449;Naissances;Naissances domiciliées en 2020;2020;;8
01450;Naissances;Naissances domiciliées en 2020;2020;;44
01451;Naissances;Naissances domiciliées en 2020;2020;;64
01452;Naissances;Naissances domiciliées en 2020;2020;;13
01453;Naissances;Naissances domiciliées en 2020;2020;;3
01454;Naissances;Naissances domiciliées en 2020;2020;;10
01456;Naissances;Naissances domiciliées en 2020;2020;;1
01457;Naissances;Naissances domiciliées en 2020;2020;;24
02001;Naissances;Naissances domiciliées en 2020;2020;;4
02002;Naissances;Naissances domiciliées en 2020;2020;;3
02003;Naissances;Naissances domiciliées en 2020;2020;;5
02004;Naissances;Naissances domiciliées en 2020;2020;;2
02005;Naissances;Naissances domiciliées en 2020;2020;;2
02006;Naissances;Naissances domiciliées en 2020;2020;;0
02007;Naissances;Naissances domiciliées en 2020;2020;;0
02008;Naissances;Naissances domiciliées en 2020;2020;;1
02009;Naissances;Naissances domiciliées en 2020;2020;;11
02010;Naissances;Naissances domiciliées en 2020;2020;;5
02011;Naissances;Naissances domiciliées en 2020;2020;;8
02012;Naissances;Naissances domiciliées en 2020;2020;;2
02013;Naissances;Naissances domiciliées en 2020;2020;;1
02014;Naissances;Naissances domiciliées en 2020;2020;;3
02015;Naissances;Naissances domiciliées en 2020;2020;;1
02016;Naissances;Naissances domiciliées en 2020;2020;;5
02017;Naissances;Naissances domiciliées en 2020;2020;;4
02018;Naissances;Naissances domiciliées en 2020;2020;;25
02019;Naissances;Naissances domiciliées en 2020;2020;;2
02020;Naissances;Naissances domiciliées en 2020;2020;;3
02021;Naissances;Naissances domiciliées en 2020;2020;;2
02022;Naissances;Naissances domiciliées en 2020;2020;;4
02023;Naissances;Naissances domiciliées en 2020;2020;;1
02024;Naissances;Naissances domiciliées en 2020;2020;;0
02025;Naissances;Naissances domiciliées en 2020;2020;;4
02027;Naissances;Naissances domiciliées en 2020;2020;;3
02028;Naissances;Naissances domiciliées en 2020;2020;;32
02029;Naissances;Naissances domiciliées en 2020;2020;;3
02030;Naissances;Naissances domiciliées en 2020;2020;;2
02031;Naissances;Naissances domiciliées en 2020;2020;;11
02032;Naissances;Naissances domiciliées en 2020;2020;;2
02033;Naissances;Naissances domiciliées en 2020;2020;;0
02034;Naissances;Naissances domiciliées en 2020;2020;;1
02035;Naissances;Naissances domiciliées en 2020;2020;;5
02036;Naissances;Naissances domiciliées en 2020;2020;;1
02037;Naissances;Naissances domiciliées en 2020;2020;;13
02038;Naissances;Naissances domiciliées en 2020;2020;;0
02039;Naissances;Naissances domiciliées en 2020;2020;;1
02040;Naissances;Naissances domiciliées en 2020;2020;;1
02041;Naissances;Naissances domiciliées en 2020;2020;;6
02042;Naissances;Naissances domiciliées en 2020;2020;;3
02043;Naissances;Naissances domiciliées en 2020;2020;;1
02044;Naissances;Naissances domiciliées en 2020;2020;;1
02046;Naissances;Naissances domiciliées en 2020;2020;;9
02047;Naissances;Naissances domiciliées en 2020;2020;;1
02048;Naissances;Naissances domiciliées en 2020;2020;;0
02049;Naissances;Naissances domiciliées en 2020;2020;;8
02050;Naissances;Naissances domiciliées en 2020;2020;;4
02051;Naissances;Naissances domiciliées en 2020;2020;;1
02052;Naissances;Naissances domiciliées en 2020;2020;;4
02053;Naissances;Naissances domiciliées en 2020;2020;;0
02054;Naissances;Naissances domiciliées en 2020;2020;;4
02055;Naissances;Naissances domiciliées en 2020;2020;;2
02056;Naissances;Naissances domiciliées en 2020;2020;;1
02057;Naissances;Naissances domiciliées en 2020;2020;;11
02058;Naissances;Naissances domiciliées en 2020;2020;;9
02059;Naissances;Naissances domiciliées en 2020;2020;;20
02060;Naissances;Naissances domiciliées en 2020;2020;;1
02061;Naissances;Naissances domiciliées en 2020;2020;;4
02062;Naissances;Naissances domiciliées en 2020;2020;;3
02063;Naissances;Naissances domiciliées en 2020;2020;;5
02064;Naissances;Naissances domiciliées en 2020;2020;;25
02065;Naissances;Naissances domiciliées en 2020;2020;;5
02066;Naissances;Naissances domiciliées en 2020;2020;;2
02067;Naissances;Naissances domiciliées en 2020;2020;;1
02068;Naissances;Naissances domiciliées en 2020;2020;;2
02069;Naissances;Naissances domiciliées en 2020;2020;;1
02070;Naissances;Naissances domiciliées en 2020;2020;;3
02071;Naissances;Naissances domiciliées en 2020;2020;;3
02072;Naissances;Naissances domiciliées en 2020;2020;;1
02073;Naissances;Naissances domiciliées en 2020;2020;;12
02074;Naissances;Naissances domiciliées en 2020;2020;;4
02075;Naissances;Naissances domiciliées en 2020;2020;;2
02076;Naissances;Naissances domiciliées en 2020;2020;;2
02077;Naissances;Naissances domiciliées en 2020;2020;;4
02078;Naissances;Naissances domiciliées en 2020;2020;;2
02079;Naissances;Naissances domiciliées en 2020;2020;;0
02080;Naissances;Naissances domiciliées en 2020;2020;;2
02081;Naissances;Naissances domiciliées en 2020;2020;;4
02082;Naissances;Naissances domiciliées en 2020;2020;;1
02083;Naissances;Naissances domiciliées en 2020;2020;;7
02084;Naissances;Naissances domiciliées en 2020;2020;;2
02085;Naissances;Naissances domiciliées en 2020;2020;;8
02086;Naissances;Naissances domiciliées en 2020;2020;;14
02087;Naissances;Naissances domiciliées en 2020;2020;;1
02088;Naissances;Naissances domiciliées en 2020;2020;;0
02089;Naissances;Naissances domiciliées en 2020;2020;;9
02090;Naissances;Naissances domiciliées en 2020;2020;;1
02091;Naissances;Naissances domiciliées en 2020;2020;;0
02093;Naissances;Naissances domiciliées en 2020;2020;;11
02094;Naissances;Naissances domiciliées en 2020;2020;;5
02095;Naissances;Naissances domiciliées en 2020;2020;;66
02096;Naissances;Naissances domiciliées en 2020;2020;;0
02097;Naissances;Naissances domiciliées en 2020;2020;;2
02098;Naissances;Naissances domiciliées en 2020;2020;;4
02099;Naissances;Naissances domiciliées en 2020;2020;;2
02100;Naissances;Naissances domiciliées en 2020;2020;;3
02101;Naissances;Naissances domiciliées en 2020;2020;;2
02102;Naissances;Naissances domiciliées en 2020;2020;;2
02103;Naissances;Naissances domiciliées en 2020;2020;;14
02104;Naissances;Naissances domiciliées en 2020;2020;;0
02105;Naissances;Naissances domiciliées en 2020;2020;;2
02106;Naissances;Naissances domiciliées en 2020;2020;;7
02107;Naissances;Naissances domiciliées en 2020;2020;;1
02108;Naissances;Naissances domiciliées en 2020;2020;;1
