CODGEO;indicator;category;startyear;endyear;NAISD17
01133;Naissances;Naissances domiciliées en 2017;2017;;4
01134;Naissances;Naissances domiciliées en 2017;2017;;15
01135;Naissances;Naissances domiciliées en 2017;2017;;16
01136;Naissances;Naissances domiciliées en 2017;2017;;10
01138;Naissances;Naissances domiciliées en 2017;2017;;52
01139;Naissances;Naissances domiciliées en 2017;2017;;0
01140;Naissances;Naissances domiciliées en 2017;2017;;7
01141;Naissances;Naissances domiciliées en 2017;2017;;2
01142;Naissances;Naissances domiciliées en 2017;2017;;63
01143;Naissances;Naissances domiciliées en 2017;2017;;85
01145;Naissances;Naissances domiciliées en 2017;2017;;8
01146;Naissances;Naissances domiciliées en 2017;2017;;4
01147;Naissances;Naissances domiciliées en 2017;2017;;4
01148;Naissances;Naissances domiciliées en 2017;2017;;22
01149;Naissances;Naissances domiciliées en 2017;2017;;7
01150;Naissances;Naissances domiciliées en 2017;2017;;3
01151;Naissances;Naissances domiciliées en 2017;2017;;11
01152;Naissances;Naissances domiciliées en 2017;2017;;7
01153;Naissances;Naissances domiciliées en 2017;2017;;18
01155;Naissances;Naissances domiciliées en 2017;2017;;0
01156;Naissances;Naissances domiciliées en 2017;2017;;7
01157;Naissances;Naissances domiciliées en 2017;2017;;24
01158;Naissances;Naissances domiciliées en 2017;2017;;13
01159;Naissances;Naissances domiciliées en 2017;2017;;34
01160;Naissances;Naissances domiciliées en 2017;2017;;98
01162;Naissances;Naissances domiciliées en 2017;2017;;1
01163;Naissances;Naissances domiciliées en 2017;2017;;22
01165;Naissances;Naissances domiciliées en 2017;2017;;11
01166;Naissances;Naissances domiciliées en 2017;2017;;25
01167;Naissances;Naissances domiciliées en 2017;2017;;4
01169;Naissances;Naissances domiciliées en 2017;2017;;7
01170;Naissances;Naissances domiciliées en 2017;2017;;14
01171;Naissances;Naissances domiciliées en 2017;2017;;7
01173;Naissances;Naissances domiciliées en 2017;2017;;194
01174;Naissances;Naissances domiciliées en 2017;2017;;0
01175;Naissances;Naissances domiciliées en 2017;2017;;9
01177;Naissances;Naissances domiciliées en 2017;2017;;2
01179;Naissances;Naissances domiciliées en 2017;2017;;16
01180;Naissances;Naissances domiciliées en 2017;2017;;1
01181;Naissances;Naissances domiciliées en 2017;2017;;6
01183;Naissances;Naissances domiciliées en 2017;2017;;20
01184;Naissances;Naissances domiciliées en 2017;2017;;4
01185;Naissances;Naissances domiciliées en 2017;2017;;32
01187;Naissances;Naissances domiciliées en 2017;2017;;1
01188;Naissances;Naissances domiciliées en 2017;2017;;7
01189;Naissances;Naissances domiciliées en 2017;2017;;12
01190;Naissances;Naissances domiciliées en 2017;2017;;1
01191;Naissances;Naissances domiciliées en 2017;2017;;2
01192;Naissances;Naissances domiciliées en 2017;2017;;22
01193;Naissances;Naissances domiciliées en 2017;2017;;2
01194;Naissances;Naissances domiciliées en 2017;2017;;66
01195;Naissances;Naissances domiciliées en 2017;2017;;12
01196;Naissances;Naissances domiciliées en 2017;2017;;13
01197;Naissances;Naissances domiciliées en 2017;2017;;1
01198;Naissances;Naissances domiciliées en 2017;2017;;5
01199;Naissances;Naissances domiciliées en 2017;2017;;27
01200;Naissances;Naissances domiciliées en 2017;2017;;0
01202;Naissances;Naissances domiciliées en 2017;2017;;94
01203;Naissances;Naissances domiciliées en 2017;2017;;9
01204;Naissances;Naissances domiciliées en 2017;2017;;6
01206;Naissances;Naissances domiciliées en 2017;2017;;5
01207;Naissances;Naissances domiciliées en 2017;2017;;2
01208;Naissances;Naissances domiciliées en 2017;2017;;0
01209;Naissances;Naissances domiciliées en 2017;2017;;10
01210;Naissances;Naissances domiciliées en 2017;2017;;4
01211;Naissances;Naissances domiciliées en 2017;2017;;11
01212;Naissances;Naissances domiciliées en 2017;2017;;15
01213;Naissances;Naissances domiciliées en 2017;2017;;16
01214;Naissances;Naissances domiciliées en 2017;2017;;4
01215;Naissances;Naissances domiciliées en 2017;2017;;3
01216;Naissances;Naissances domiciliées en 2017;2017;;5
01219;Naissances;Naissances domiciliées en 2017;2017;;1
01224;Naissances;Naissances domiciliées en 2017;2017;;37
01225;Naissances;Naissances domiciliées en 2017;2017;;4
01227;Naissances;Naissances domiciliées en 2017;2017;;4
01228;Naissances;Naissances domiciliées en 2017;2017;;6
01229;Naissances;Naissances domiciliées en 2017;2017;;13
01230;Naissances;Naissances domiciliées en 2017;2017;;3
01231;Naissances;Naissances domiciliées en 2017;2017;;19
01232;Naissances;Naissances domiciliées en 2017;2017;;23
01233;Naissances;Naissances domiciliées en 2017;2017;;2
01234;Naissances;Naissances domiciliées en 2017;2017;;1
01235;Naissances;Naissances domiciliées en 2017;2017;;16
01236;Naissances;Naissances domiciliées en 2017;2017;;12
01237;Naissances;Naissances domiciliées en 2017;2017;;17
01238;Naissances;Naissances domiciliées en 2017;2017;;29
01239;Naissances;Naissances domiciliées en 2017;2017;;5
01240;Naissances;Naissances domiciliées en 2017;2017;;3
01241;Naissances;Naissances domiciliées en 2017;2017;;15
01242;Naissances;Naissances domiciliées en 2017;2017;;3
01243;Naissances;Naissances domiciliées en 2017;2017;;10
01244;Naissances;Naissances domiciliées en 2017;2017;;88
01245;Naissances;Naissances domiciliées en 2017;2017;;15
01246;Naissances;Naissances domiciliées en 2017;2017;;19
01247;Naissances;Naissances domiciliées en 2017;2017;;4
01248;Naissances;Naissances domiciliées en 2017;2017;;19
01249;Naissances;Naissances domiciliées en 2017;2017;;143
01250;Naissances;Naissances domiciliées en 2017;2017;;14
01252;Naissances;Naissances domiciliées en 2017;2017;;10
01254;Naissances;Naissances domiciliées en 2017;2017;;17
01255;Naissances;Naissances domiciliées en 2017;2017;;10
01257;Naissances;Naissances domiciliées en 2017;2017;;4
01258;Naissances;Naissances domiciliées en 2017;2017;;10
01259;Naissances;Naissances domiciliées en 2017;2017;;10
01260;Naissances;Naissances domiciliées en 2017;2017;;6
01261;Naissances;Naissances domiciliées en 2017;2017;;8
01262;Naissances;Naissances domiciliées en 2017;2017;;84
01263;Naissances;Naissances domiciliées en 2017;2017;;35
01264;Naissances;Naissances domiciliées en 2017;2017;;9
01265;Naissances;Naissances domiciliées en 2017;2017;;30
01266;Naissances;Naissances domiciliées en 2017;2017;;11
01267;Naissances;Naissances domiciliées en 2017;2017;;8
01268;Naissances;Naissances domiciliées en 2017;2017;;2
01269;Naissances;Naissances domiciliées en 2017;2017;;35
01272;Naissances;Naissances domiciliées en 2017;2017;;9
01273;Naissances;Naissances domiciliées en 2017;2017;;13
01274;Naissances;Naissances domiciliées en 2017;2017;;7
01275;Naissances;Naissances domiciliées en 2017;2017;;17
01276;Naissances;Naissances domiciliées en 2017;2017;;14
01277;Naissances;Naissances domiciliées en 2017;2017;;2
01279;Naissances;Naissances domiciliées en 2017;2017;;1
01280;Naissances;Naissances domiciliées en 2017;2017;;2
01281;Naissances;Naissances domiciliées en 2017;2017;;51
01282;Naissances;Naissances domiciliées en 2017;2017;;2
01283;Naissances;Naissances domiciliées en 2017;2017;;309
01284;Naissances;Naissances domiciliées en 2017;2017;;11
01285;Naissances;Naissances domiciliées en 2017;2017;;20
01286;Naissances;Naissances domiciliées en 2017;2017;;5
01288;Naissances;Naissances domiciliées en 2017;2017;;22
01289;Naissances;Naissances domiciliées en 2017;2017;;49
01290;Naissances;Naissances domiciliées en 2017;2017;;17
01291;Naissances;Naissances domiciliées en 2017;2017;;7
01293;Naissances;Naissances domiciliées en 2017;2017;;0
01294;Naissances;Naissances domiciliées en 2017;2017;;12
01295;Naissances;Naissances domiciliées en 2017;2017;;10
01296;Naissances;Naissances domiciliées en 2017;2017;;7
01297;Naissances;Naissances domiciliées en 2017;2017;;12
01298;Naissances;Naissances domiciliées en 2017;2017;;4
01299;Naissances;Naissances domiciliées en 2017;2017;;6
01301;Naissances;Naissances domiciliées en 2017;2017;;20
01302;Naissances;Naissances domiciliées en 2017;2017;;0
01303;Naissances;Naissances domiciliées en 2017;2017;;14
01304;Naissances;Naissances domiciliées en 2017;2017;;30
01305;Naissances;Naissances domiciliées en 2017;2017;;7
01306;Naissances;Naissances domiciliées en 2017;2017;;14
01307;Naissances;Naissances domiciliées en 2017;2017;;7
01308;Naissances;Naissances domiciliées en 2017;2017;;4
01309;Naissances;Naissances domiciliées en 2017;2017;;1
01310;Naissances;Naissances domiciliées en 2017;2017;;3
01311;Naissances;Naissances domiciliées en 2017;2017;;1
01313;Naissances;Naissances domiciliées en 2017;2017;;70
01314;Naissances;Naissances domiciliées en 2017;2017;;30
01317;Naissances;Naissances domiciliées en 2017;2017;;7
01318;Naissances;Naissances domiciliées en 2017;2017;;1
01319;Naissances;Naissances domiciliées en 2017;2017;;6
01320;Naissances;Naissances domiciliées en 2017;2017;;42
01321;Naissances;Naissances domiciliées en 2017;2017;;6
01322;Naissances;Naissances domiciliées en 2017;2017;;37
01323;Naissances;Naissances domiciliées en 2017;2017;;10
01325;Naissances;Naissances domiciliées en 2017;2017;;10
01328;Naissances;Naissances domiciliées en 2017;2017;;5
01329;Naissances;Naissances domiciliées en 2017;2017;;2
01330;Naissances;Naissances domiciliées en 2017;2017;;1
01331;Naissances;Naissances domiciliées en 2017;2017;;1
01332;Naissances;Naissances domiciliées en 2017;2017;;8
01333;Naissances;Naissances domiciliées en 2017;2017;;47
01334;Naissances;Naissances domiciliées en 2017;2017;;5
01335;Naissances;Naissances domiciliées en 2017;2017;;5
01336;Naissances;Naissances domiciliées en 2017;2017;;8
01337;Naissances;Naissances domiciliées en 2017;2017;;14
01338;Naissances;Naissances domiciliées en 2017;2017;;12
01339;Naissances;Naissances domiciliées en 2017;2017;;9
01342;Naissances;Naissances domiciliées en 2017;2017;;3
01343;Naissances;Naissances domiciliées en 2017;2017;;21
01344;Naissances;Naissances domiciliées en 2017;2017;;52
01345;Naissances;Naissances domiciliées en 2017;2017;;19
01346;Naissances;Naissances domiciliées en 2017;2017;;10
01347;Naissances;Naissances domiciliées en 2017;2017;;15
01348;Naissances;Naissances domiciliées en 2017;2017;;22
01349;Naissances;Naissances domiciliées en 2017;2017;;3
01350;Naissances;Naissances domiciliées en 2017;2017;;18
01351;Naissances;Naissances domiciliées en 2017;2017;;21
01352;Naissances;Naissances domiciliées en 2017;2017;;7
01353;Naissances;Naissances domiciliées en 2017;2017;;12
01354;Naissances;Naissances domiciliées en 2017;2017;;153
01355;Naissances;Naissances domiciliées en 2017;2017;;5
01356;Naissances;Naissances domiciliées en 2017;2017;;1
01357;Naissances;Naissances domiciliées en 2017;2017;;6
01358;Naissances;Naissances domiciliées en 2017;2017;;3
01359;Naissances;Naissances domiciliées en 2017;2017;;4
01360;Naissances;Naissances domiciliées en 2017;2017;;26
01361;Naissances;Naissances domiciliées en 2017;2017;;10
01362;Naissances;Naissances domiciliées en 2017;2017;;15
01363;Naissances;Naissances domiciliées en 2017;2017;;25
01364;Naissances;Naissances domiciliées en 2017;2017;;8
01365;Naissances;Naissances domiciliées en 2017;2017;;14
01366;Naissances;Naissances domiciliées en 2017;2017;;8
01367;Naissances;Naissances domiciliées en 2017;2017;;5
01368;Naissances;Naissances domiciliées en 2017;2017;;9
01369;Naissances;Naissances domiciliées en 2017;2017;;8
01370;Naissances;Naissances domiciliées en 2017;2017;;18
01371;Naissances;Naissances domiciliées en 2017;2017;;4
01372;Naissances;Naissances domiciliées en 2017;2017;;2
01373;Naissances;Naissances domiciliées en 2017;2017;;7
01374;Naissances;Naissances domiciliées en 2017;2017;;20
01375;Naissances;Naissances domiciliées en 2017;2017;;9
01376;Naissances;Naissances domiciliées en 2017;2017;;47
01378;Naissances;Naissances domiciliées en 2017;2017;;35
01379;Naissances;Naissances domiciliées en 2017;2017;;10
01380;Naissances;Naissances domiciliées en 2017;2017;;4
01381;Naissances;Naissances domiciliées en 2017;2017;;9
01382;Naissances;Naissances domiciliées en 2017;2017;;0
01383;Naissances;Naissances domiciliées en 2017;2017;;21
01384;Naissances;Naissances domiciliées en 2017;2017;;27
01385;Naissances;Naissances domiciliées en 2017;2017;;7
01386;Naissances;Naissances domiciliées en 2017;2017;;11
01387;Naissances;Naissances domiciliées en 2017;2017;;2
01388;Naissances;Naissances domiciliées en 2017;2017;;9
01389;Naissances;Naissances domiciliées en 2017;2017;;27
01390;Naissances;Naissances domiciliées en 2017;2017;;19
01391;Naissances;Naissances domiciliées en 2017;2017;;0
01392;Naissances;Naissances domiciliées en 2017;2017;;1
01393;Naissances;Naissances domiciliées en 2017;2017;;4
01396;Naissances;Naissances domiciliées en 2017;2017;;9
01397;Naissances;Naissances domiciliées en 2017;2017;;4
01398;Naissances;Naissances domiciliées en 2017;2017;;26
01399;Naissances;Naissances domiciliées en 2017;2017;;17
01400;Naissances;Naissances domiciliées en 2017;2017;;0
01401;Naissances;Naissances domiciliées en 2017;2017;;19
01402;Naissances;Naissances domiciliées en 2017;2017;;0
01403;Naissances;Naissances domiciliées en 2017;2017;;9
01404;Naissances;Naissances domiciliées en 2017;2017;;0
01405;Naissances;Naissances domiciliées en 2017;2017;;13
01406;Naissances;Naissances domiciliées en 2017;2017;;1
01407;Naissances;Naissances domiciliées en 2017;2017;;15
01408;Naissances;Naissances domiciliées en 2017;2017;;3
01410;Naissances;Naissances domiciliées en 2017;2017;;1
01411;Naissances;Naissances domiciliées en 2017;2017;;2
01412;Naissances;Naissances domiciliées en 2017;2017;;6
01415;Naissances;Naissances domiciliées en 2017;2017;;4
01416;Naissances;Naissances domiciliées en 2017;2017;;13
01418;Naissances;Naissances domiciliées en 2017;2017;;8
01419;Naissances;Naissances domiciliées en 2017;2017;;60
01420;Naissances;Naissances domiciliées en 2017;2017;;15
01421;Naissances;Naissances domiciliées en 2017;2017;;8
01422;Naissances;Naissances domiciliées en 2017;2017;;19
01423;Naissances;Naissances domiciliées en 2017;2017;;26
01424;Naissances;Naissances domiciliées en 2017;2017;;16
01425;Naissances;Naissances domiciliées en 2017;2017;;0
01426;Naissances;Naissances domiciliées en 2017;2017;;18
01427;Naissances;Naissances domiciliées en 2017;2017;;88
01428;Naissances;Naissances domiciliées en 2017;2017;;1
01429;Naissances;Naissances domiciliées en 2017;2017;;6
01430;Naissances;Naissances domiciliées en 2017;2017;;3
01431;Naissances;Naissances domiciliées en 2017;2017;;8
01432;Naissances;Naissances domiciliées en 2017;2017;;1
01433;Naissances;Naissances domiciliées en 2017;2017;;5
01434;Naissances;Naissances domiciliées en 2017;2017;;10
01435;Naissances;Naissances domiciliées en 2017;2017;;11
01436;Naissances;Naissances domiciliées en 2017;2017;;3
01437;Naissances;Naissances domiciliées en 2017;2017;;2
01439;Naissances;Naissances domiciliées en 2017;2017;;1
01441;Naissances;Naissances domiciliées en 2017;2017;;3
01443;Naissances;Naissances domiciliées en 2017;2017;;53
01444;Naissances;Naissances domiciliées en 2017;2017;;7
01445;Naissances;Naissances domiciliées en 2017;2017;;5
01446;Naissances;Naissances domiciliées en 2017;2017;;17
01447;Naissances;Naissances domiciliées en 2017;2017;;12
01448;Naissances;Naissances domiciliées en 2017;2017;;6
01449;Naissances;Naissances domiciliées en 2017;2017;;14
01450;Naissances;Naissances domiciliées en 2017;2017;;38
01451;Naissances;Naissances domiciliées en 2017;2017;;80
01452;Naissances;Naissances domiciliées en 2017;2017;;15
01453;Naissances;Naissances domiciliées en 2017;2017;;4
01454;Naissances;Naissances domiciliées en 2017;2017;;11
01456;Naissances;Naissances domiciliées en 2017;2017;;0
01457;Naissances;Naissances domiciliées en 2017;2017;;34
02001;Naissances;Naissances domiciliées en 2017;2017;;5
02002;Naissances;Naissances domiciliées en 2017;2017;;6
02003;Naissances;Naissances domiciliées en 2017;2017;;7
02004;Naissances;Naissances domiciliées en 2017;2017;;2
02005;Naissances;Naissances domiciliées en 2017;2017;;1
02006;Naissances;Naissances domiciliées en 2017;2017;;1
02007;Naissances;Naissances domiciliées en 2017;2017;;1
02008;Naissances;Naissances domiciliées en 2017;2017;;2
02009;Naissances;Naissances domiciliées en 2017;2017;;10
02010;Naissances;Naissances domiciliées en 2017;2017;;1
02011;Naissances;Naissances domiciliées en 2017;2017;;14
02012;Naissances;Naissances domiciliées en 2017;2017;;2
02013;Naissances;Naissances domiciliées en 2017;2017;;5
02014;Naissances;Naissances domiciliées en 2017;2017;;10
02015;Naissances;Naissances domiciliées en 2017;2017;;1
02016;Naissances;Naissances domiciliées en 2017;2017;;2
02017;Naissances;Naissances domiciliées en 2017;2017;;4
02018;Naissances;Naissances domiciliées en 2017;2017;;24
02019;Naissances;Naissances domiciliées en 2017;2017;;7
02020;Naissances;Naissances domiciliées en 2017;2017;;5
02021;Naissances;Naissances domiciliées en 2017;2017;;0
02022;Naissances;Naissances domiciliées en 2017;2017;;4
02023;Naissances;Naissances domiciliées en 2017;2017;;2
02024;Naissances;Naissances domiciliées en 2017;2017;;0
02025;Naissances;Naissances domiciliées en 2017;2017;;2
02027;Naissances;Naissances domiciliées en 2017;2017;;3
02028;Naissances;Naissances domiciliées en 2017;2017;;25
02029;Naissances;Naissances domiciliées en 2017;2017;;6
02030;Naissances;Naissances domiciliées en 2017;2017;;2
02031;Naissances;Naissances domiciliées en 2017;2017;;9
02032;Naissances;Naissances domiciliées en 2017;2017;;5
02033;Naissances;Naissances domiciliées en 2017;2017;;1
02034;Naissances;Naissances domiciliées en 2017;2017;;0
02035;Naissances;Naissances domiciliées en 2017;2017;;6
02036;Naissances;Naissances domiciliées en 2017;2017;;3
02037;Naissances;Naissances domiciliées en 2017;2017;;9
02038;Naissances;Naissances domiciliées en 2017;2017;;0
02039;Naissances;Naissances domiciliées en 2017;2017;;0
02040;Naissances;Naissances domiciliées en 2017;2017;;2
02041;Naissances;Naissances domiciliées en 2017;2017;;4
02042;Naissances;Naissances domiciliées en 2017;2017;;2
02043;Naissances;Naissances domiciliées en 2017;2017;;0
02044;Naissances;Naissances domiciliées en 2017;2017;;0
02046;Naissances;Naissances domiciliées en 2017;2017;;7
02047;Naissances;Naissances domiciliées en 2017;2017;;1
02048;Naissances;Naissances domiciliées en 2017;2017;;0
02049;Naissances;Naissances domiciliées en 2017;2017;;2
02050;Naissances;Naissances domiciliées en 2017;2017;;5
02051;Naissances;Naissances domiciliées en 2017;2017;;3
02052;Naissances;Naissances domiciliées en 2017;2017;;3
02053;Naissances;Naissances domiciliées en 2017;2017;;4
02054;Naissances;Naissances domiciliées en 2017;2017;;7
02055;Naissances;Naissances domiciliées en 2017;2017;;0
02056;Naissances;Naissances domiciliées en 2017;2017;;0
02057;Naissances;Naissances domiciliées en 2017;2017;;16
02058;Naissances;Naissances domiciliées en 2017;2017;;5
02059;Naissances;Naissances domiciliées en 2017;2017;;29
02060;Naissances;Naissances domiciliées en 2017;2017;;1
02061;Naissances;Naissances domiciliées en 2017;2017;;3
02062;Naissances;Naissances domiciliées en 2017;2017;;0
02063;Naissances;Naissances domiciliées en 2017;2017;;6
02064;Naissances;Naissances domiciliées en 2017;2017;;28
02065;Naissances;Naissances domiciliées en 2017;2017;;8
02066;Naissances;Naissances domiciliées en 2017;2017;;2
02067;Naissances;Naissances domiciliées en 2017;2017;;2
02068;Naissances;Naissances domiciliées en 2017;2017;;0
02069;Naissances;Naissances domiciliées en 2017;2017;;2
02070;Naissances;Naissances domiciliées en 2017;2017;;4
02071;Naissances;Naissances domiciliées en 2017;2017;;1
02072;Naissances;Naissances domiciliées en 2017;2017;;2
02073;Naissances;Naissances domiciliées en 2017;2017;;7
02074;Naissances;Naissances domiciliées en 2017;2017;;8
02075;Naissances;Naissances domiciliées en 2017;2017;;0
02076;Naissances;Naissances domiciliées en 2017;2017;;1
02077;Naissances;Naissances domiciliées en 2017;2017;;3
02078;Naissances;Naissances domiciliées en 2017;2017;;1
02079;Naissances;Naissances domiciliées en 2017;2017;;0
02080;Naissances;Naissances domiciliées en 2017;2017;;2
02081;Naissances;Naissances domiciliées en 2017;2017;;6
02082;Naissances;Naissances domiciliées en 2017;2017;;1
02083;Naissances;Naissances domiciliées en 2017;2017;;10
02084;Naissances;Naissances domiciliées en 2017;2017;;4
02085;Naissances;Naissances domiciliées en 2017;2017;;9
02086;Naissances;Naissances domiciliées en 2017;2017;;13
02087;Naissances;Naissances domiciliées en 2017;2017;;0
02088;Naissances;Naissances domiciliées en 2017;2017;;0
02089;Naissances;Naissances domiciliées en 2017;2017;;10
02090;Naissances;Naissances domiciliées en 2017;2017;;5
02091;Naissances;Naissances domiciliées en 2017;2017;;1
02093;Naissances;Naissances domiciliées en 2017;2017;;25
02094;Naissances;Naissances domiciliées en 2017;2017;;5
02095;Naissances;Naissances domiciliées en 2017;2017;;77
02096;Naissances;Naissances domiciliées en 2017;2017;;2
02097;Naissances;Naissances domiciliées en 2017;2017;;5
02098;Naissances;Naissances domiciliées en 2017;2017;;6
02099;Naissances;Naissances domiciliées en 2017;2017;;3
02100;Naissances;Naissances domiciliées en 2017;2017;;1
02101;Naissances;Naissances domiciliées en 2017;2017;;0
02102;Naissances;Naissances domiciliées en 2017;2017;;3
02103;Naissances;Naissances domiciliées en 2017;2017;;17
02104;Naissances;Naissances domiciliées en 2017;2017;;1
02105;Naissances;Naissances domiciliées en 2017;2017;;0
02106;Naissances;Naissances domiciliées en 2017;2017;;9
02107;Naissances;Naissances domiciliées en 2017;2017;;1
02108;Naissances;Naissances domiciliées en 2017;2017;;2
