01001;Population;Pop 15-29 ans en 2019;2019;102.468338682451
01002;Population;Pop 15-29 ans en 2019;2019;29.6094760659553
01004;Population;Pop 15-29 ans en 2019;2019;3076.78360246258
01005;Population;Pop 15-29 ans en 2019;2019;268.250841750841
01006;Population;Pop 15-29 ans en 2019;2019;16.2909090909091
01007;Population;Pop 15-29 ans en 2019;2019;393
01008;Population;Pop 15-29 ans en 2019;2019;129.922085427011
01009;Population;Pop 15-29 ans en 2019;2019;35.9685446528412
01010;Population;Pop 15-29 ans en 2019;2019;158.153604082039
01011;Population;Pop 15-29 ans en 2019;2019;42.7564871760567
01012;Population;Pop 15-29 ans en 2019;2019;29.2914983744843
01013;Population;Pop 15-29 ans en 2019;2019;14.8958333333333
01014;Population;Pop 15-29 ans en 2019;2019;481.100225387238
01015;Population;Pop 15-29 ans en 2019;2019;93.1533339028876
01016;Population;Pop 15-29 ans en 2019;2019;45.1965065502183
01017;Population;Pop 15-29 ans en 2019;2019;45.9793044357207
01019;Population;Pop 15-29 ans en 2019;2019;3.11538461538462
01021;Population;Pop 15-29 ans en 2019;2019;230.888448707172
01022;Population;Pop 15-29 ans en 2019;2019;181.734231499086
01023;Population;Pop 15-29 ans en 2019;2019;12
01024;Population;Pop 15-29 ans en 2019;2019;501.449684201557
01025;Population;Pop 15-29 ans en 2019;2019;583
01026;Population;Pop 15-29 ans en 2019;2019;150
01027;Population;Pop 15-29 ans en 2019;2019;863.127609778372
01028;Population;Pop 15-29 ans en 2019;2019;65.1552
01029;Population;Pop 15-29 ans en 2019;2019;91.0699887413467
01030;Population;Pop 15-29 ans en 2019;2019;137
01031;Population;Pop 15-29 ans en 2019;2019;683.780122467235
01032;Population;Pop 15-29 ans en 2019;2019;560.224624762821
01033;Population;Pop 15-29 ans en 2019;2019;2927.93447858336
01034;Population;Pop 15-29 ans en 2019;2019;1498.5422575363
01035;Population;Pop 15-29 ans en 2019;2019;23.1493506493507
01036;Population;Pop 15-29 ans en 2019;2019;151.296702067466
01037;Population;Pop 15-29 ans en 2019;2019;36.6636810674993
01038;Population;Pop 15-29 ans en 2019;2019;102.897620004635
01040;Population;Pop 15-29 ans en 2019;2019;70.8767264218669
01041;Population;Pop 15-29 ans en 2019;2019;115.386128717254
01042;Population;Pop 15-29 ans en 2019;2019;39.053988984627
01043;Population;Pop 15-29 ans en 2019;2019;727
01044;Population;Pop 15-29 ans en 2019;2019;108.169058698291
01045;Population;Pop 15-29 ans en 2019;2019;40.2745114537085
01046;Population;Pop 15-29 ans en 2019;2019;122.411798111562
01047;Population;Pop 15-29 ans en 2019;2019;190.945626477541
01049;Population;Pop 15-29 ans en 2019;2019;495.204226352166
01050;Population;Pop 15-29 ans en 2019;2019;50.8754711881919
01051;Population;Pop 15-29 ans en 2019;2019;8.17977528089888
01052;Population;Pop 15-29 ans en 2019;2019;45.9413937825808
01053;Population;Pop 15-29 ans en 2019;2019;8477.97722604389
01054;Population;Pop 15-29 ans en 2019;2019;200.731831888827
01056;Population;Pop 15-29 ans en 2019;2019;36.337173328828
